unix_ms,t_et,state
1712790000000,2024-04-10 19:00:00,none
1712793600000,2024-04-10 20:00:00,none
1712822400000,2024-04-11 04:00:00,none
1712826000000,2024-04-11 05:00:00,none
1712840400000,2024-04-11 09:00:00,long
1712844000000,2024-04-11 10:00:00,none
1712847600000,2024-04-11 11:00:00,none
1712851200000,2024-04-11 12:00:00,none
1712908800000,2024-04-12 04:00:00,short
1712912400000,2024-04-12 05:00:00,none
1712916000000,2024-04-12 06:00:00,none
1712919600000,2024-04-12 07:00:00,short
1712923200000,2024-04-12 08:00:00,short
1713168000000,2024-04-15 04:00:00,none
1713171600000,2024-04-15 05:00:00,none
1713175200000,2024-04-15 06:00:00,none
1713178800000,2024-04-15 07:00:00,none
1713182400000,2024-04-15 08:00:00,none
1713193200000,2024-04-15 11:00:00,short
1713196800000,2024-04-15 12:00:00,none
1713254400000,2024-04-16 04:00:00,none
1713258000000,2024-04-16 05:00:00,none
1713261600000,2024-04-16 06:00:00,none
1713265200000,2024-04-16 07:00:00,none
1713268800000,2024-04-16 08:00:00,long
1713272400000,2024-04-16 09:00:00,long
1713276000000,2024-04-16 10:00:00,none
1713279600000,2024-04-16 11:00:00,long
1713283200000,2024-04-16 12:00:00,none
1713286800000,2024-04-16 13:00:00,none
1713290400000,2024-04-16 14:00:00,long
1713294000000,2024-04-16 15:00:00,none
1713297600000,2024-04-16 16:00:00,long
1713301200000,2024-04-16 17:00:00,long
1713304800000,2024-04-16 18:00:00,long
1713308400000,2024-04-16 19:00:00,long
1713312000000,2024-04-16 20:00:00,none
1713340800000,2024-04-17 04:00:00,none
1713344400000,2024-04-17 05:00:00,none
1713348000000,2024-04-17 06:00:00,none
1713366000000,2024-04-17 11:00:00,none
1713398400000,2024-04-17 20:00:00,none
1713434400000,2024-04-18 06:00:00,none
1713438000000,2024-04-18 07:00:00,none
1713441600000,2024-04-18 08:00:00,none
1713445200000,2024-04-18 09:00:00,none
1713448800000,2024-04-18 10:00:00,none
1713459600000,2024-04-18 13:00:00,none
1713513600000,2024-04-19 04:00:00,none
1713517200000,2024-04-19 05:00:00,none
1713520800000,2024-04-19 06:00:00,none
1713538800000,2024-04-19 11:00:00,none
1713542400000,2024-04-19 12:00:00,none
1713798000000,2024-04-22 11:00:00,none
1713801600000,2024-04-22 12:00:00,none
1713830400000,2024-04-22 20:00:00,none
1713945600000,2024-04-24 04:00:00,long
1713949200000,2024-04-24 05:00:00,long
1713952800000,2024-04-24 06:00:00,none
1713956400000,2024-04-24 07:00:00,none
1713960000000,2024-04-24 08:00:00,none
1713963600000,2024-04-24 09:00:00,short
1713967200000,2024-04-24 10:00:00,none
1713970800000,2024-04-24 11:00:00,none
1713974400000,2024-04-24 12:00:00,long
1713978000000,2024-04-24 13:00:00,none
1713981600000,2024-04-24 14:00:00,short
1713985200000,2024-04-24 15:00:00,short
1713988800000,2024-04-24 16:00:00,long
1713992400000,2024-04-24 17:00:00,none
1713996000000,2024-04-24 18:00:00,none
1713999600000,2024-04-24 19:00:00,none
1714003200000,2024-04-24 20:00:00,none
1714032000000,2024-04-25 04:00:00,none
1714035600000,2024-04-25 05:00:00,none
1714039200000,2024-04-25 06:00:00,none
1714042800000,2024-04-25 07:00:00,none
1714046400000,2024-04-25 08:00:00,none
1714068000000,2024-04-25 14:00:00,none
1714071600000,2024-04-25 15:00:00,none
1714075200000,2024-04-25 16:00:00,none
1714118400000,2024-04-26 04:00:00,short
1714122000000,2024-04-26 05:00:00,none
1714125600000,2024-04-26 06:00:00,none
1714129200000,2024-04-26 07:00:00,none
1714132800000,2024-04-26 08:00:00,none
1714136400000,2024-04-26 09:00:00,none
1714165200000,2024-04-26 17:00:00,none
1714377600000,2024-04-29 04:00:00,none
1714381200000,2024-04-29 05:00:00,none
1714384800000,2024-04-29 06:00:00,none
1714388400000,2024-04-29 07:00:00,none
1714392000000,2024-04-29 08:00:00,none
1714417200000,2024-04-29 15:00:00,none
1714428000000,2024-04-29 18:00:00,none
1714431600000,2024-04-29 19:00:00,none
1714435200000,2024-04-29 20:00:00,none
1714550400000,2024-05-01 04:00:00,none
1714554000000,2024-05-01 05:00:00,none
1714575600000,2024-05-01 11:00:00,none
1714579200000,2024-05-01 12:00:00,none
1714582800000,2024-05-01 13:00:00,long
1714586400000,2024-05-01 14:00:00,none
1714593600000,2024-05-01 16:00:00,none
1714597200000,2024-05-01 17:00:00,long
1714600800000,2024-05-01 18:00:00,none
1714604400000,2024-05-01 19:00:00,none
1714608000000,2024-05-01 20:00:00,none
1714636800000,2024-05-02 04:00:00,none
1714640400000,2024-05-02 05:00:00,none
1714644000000,2024-05-02 06:00:00,none
1714647600000,2024-05-02 07:00:00,none
1714651200000,2024-05-02 08:00:00,long
1714654800000,2024-05-02 09:00:00,none
1714658400000,2024-05-02 10:00:00,none
1714662000000,2024-05-02 11:00:00,long
1714665600000,2024-05-02 12:00:00,none
1714669200000,2024-05-02 13:00:00,long
1714672800000,2024-05-02 14:00:00,long
1714680000000,2024-05-02 16:00:00,none
1714723200000,2024-05-03 04:00:00,none
1714726800000,2024-05-03 05:00:00,none
1714730400000,2024-05-03 06:00:00,none
1714734000000,2024-05-03 07:00:00,none
1714737600000,2024-05-03 08:00:00,none
1714982400000,2024-05-06 04:00:00,long
1714986000000,2024-05-06 05:00:00,none
1714989600000,2024-05-06 06:00:00,none
1714993200000,2024-05-06 07:00:00,none
1714996800000,2024-05-06 08:00:00,none
1715000400000,2024-05-06 09:00:00,none
1715068800000,2024-05-07 04:00:00,none
1715076000000,2024-05-07 06:00:00,none
1715079600000,2024-05-07 07:00:00,long
1715083200000,2024-05-07 08:00:00,long
1715104800000,2024-05-07 14:00:00,none
1715108400000,2024-05-07 15:00:00,long
1715112000000,2024-05-07 16:00:00,none
1715115600000,2024-05-07 17:00:00,long
1715119200000,2024-05-07 18:00:00,long
1715122800000,2024-05-07 19:00:00,none
1715126400000,2024-05-07 20:00:00,none
1715155200000,2024-05-08 04:00:00,long
1715158800000,2024-05-08 05:00:00,long
1715162400000,2024-05-08 06:00:00,long
1715166000000,2024-05-08 07:00:00,none
1715169600000,2024-05-08 08:00:00,none
1715180400000,2024-05-08 11:00:00,short
1715198400000,2024-05-08 16:00:00,none
1715202000000,2024-05-08 17:00:00,none
1715205600000,2024-05-08 18:00:00,none
1715209200000,2024-05-08 19:00:00,none
1715212800000,2024-05-08 20:00:00,none
1715259600000,2024-05-09 09:00:00,none
1715263200000,2024-05-09 10:00:00,none
1715266800000,2024-05-09 11:00:00,short
1715270400000,2024-05-09 12:00:00,long
1715274000000,2024-05-09 13:00:00,short
1715277600000,2024-05-09 14:00:00,none
1715281200000,2024-05-09 15:00:00,short
1715288400000,2024-05-09 17:00:00,none
1715292000000,2024-05-09 18:00:00,none
1715295600000,2024-05-09 19:00:00,none
1715299200000,2024-05-09 20:00:00,none
1715328000000,2024-05-10 04:00:00,none
1715338800000,2024-05-10 07:00:00,none
1715342400000,2024-05-10 08:00:00,none
1715346000000,2024-05-10 09:00:00,none
1715349600000,2024-05-10 10:00:00,none
1715353200000,2024-05-10 11:00:00,none
1715356800000,2024-05-10 12:00:00,none
1715360400000,2024-05-10 13:00:00,short
1715364000000,2024-05-10 14:00:00,none
1715367600000,2024-05-10 15:00:00,none
1715371200000,2024-05-10 16:00:00,none
1715587200000,2024-05-13 04:00:00,short
1715590800000,2024-05-13 05:00:00,short
1715594400000,2024-05-13 06:00:00,short
1715598000000,2024-05-13 07:00:00,short
1715601600000,2024-05-13 08:00:00,none
1715605200000,2024-05-13 09:00:00,none
1715608800000,2024-05-13 10:00:00,short
1715673600000,2024-05-14 04:00:00,none
1715677200000,2024-05-14 05:00:00,none
1715680800000,2024-05-14 06:00:00,none
1715684400000,2024-05-14 07:00:00,none
1715695200000,2024-05-14 10:00:00,none
1715698800000,2024-05-14 11:00:00,none
1715702400000,2024-05-14 12:00:00,none
1715709600000,2024-05-14 14:00:00,none
1715760000000,2024-05-15 04:00:00,none
1715763600000,2024-05-15 05:00:00,none
1715767200000,2024-05-15 06:00:00,none
1715770800000,2024-05-15 07:00:00,none
1715774400000,2024-05-15 08:00:00,none
1715817600000,2024-05-15 20:00:00,none
1715846400000,2024-05-16 04:00:00,none
1715850000000,2024-05-16 05:00:00,none
1715853600000,2024-05-16 06:00:00,none
1715857200000,2024-05-16 07:00:00,none
1715860800000,2024-05-16 08:00:00,none
1715864400000,2024-05-16 09:00:00,none
1715868000000,2024-05-16 10:00:00,none
1715875200000,2024-05-16 12:00:00,short
1715878800000,2024-05-16 13:00:00,short
1715882400000,2024-05-16 14:00:00,none
1715886000000,2024-05-16 15:00:00,short
1715889600000,2024-05-16 16:00:00,none
1715940000000,2024-05-17 06:00:00,none
1715943600000,2024-05-17 07:00:00,none
1715950800000,2024-05-17 09:00:00,none
1715958000000,2024-05-17 11:00:00,none
1715961600000,2024-05-17 12:00:00,none
1715965200000,2024-05-17 13:00:00,none
1715968800000,2024-05-17 14:00:00,none
1715972400000,2024-05-17 15:00:00,none
1715976000000,2024-05-17 16:00:00,none
1715979600000,2024-05-17 17:00:00,none
1716192000000,2024-05-20 04:00:00,none
1716195600000,2024-05-20 05:00:00,none
1716199200000,2024-05-20 06:00:00,none
1716202800000,2024-05-20 07:00:00,none
1716206400000,2024-05-20 08:00:00,none
1716213600000,2024-05-20 10:00:00,none
1716217200000,2024-05-20 11:00:00,none
1716220800000,2024-05-20 12:00:00,none
1716224400000,2024-05-20 13:00:00,none
1716278400000,2024-05-21 04:00:00,none
1716282000000,2024-05-21 05:00:00,none
1716285600000,2024-05-21 06:00:00,none
1716289200000,2024-05-21 07:00:00,none
1716303600000,2024-05-21 11:00:00,none
1716314400000,2024-05-21 14:00:00,none
1716318000000,2024-05-21 15:00:00,none
1716321600000,2024-05-21 16:00:00,none
1716325200000,2024-05-21 17:00:00,none
1716328800000,2024-05-21 18:00:00,none
1716332400000,2024-05-21 19:00:00,none
1716336000000,2024-05-21 20:00:00,none
1716364800000,2024-05-22 04:00:00,none
1716368400000,2024-05-22 05:00:00,none
1716390000000,2024-05-22 11:00:00,none
1716397200000,2024-05-22 13:00:00,none
1716415200000,2024-05-22 18:00:00,none
1716418800000,2024-05-22 19:00:00,none
1716422400000,2024-05-22 20:00:00,short
1716451200000,2024-05-23 04:00:00,none
1716454800000,2024-05-23 05:00:00,none
1716458400000,2024-05-23 06:00:00,none
1716462000000,2024-05-23 07:00:00,none
1716465600000,2024-05-23 08:00:00,none
1716469200000,2024-05-23 09:00:00,none
1716508800000,2024-05-23 20:00:00,none
1716537600000,2024-05-24 04:00:00,long
1716541200000,2024-05-24 05:00:00,long
1716544800000,2024-05-24 06:00:00,long
1716548400000,2024-05-24 07:00:00,none
1716552000000,2024-05-24 08:00:00,none
1716555600000,2024-05-24 09:00:00,none
1716559200000,2024-05-24 10:00:00,none
1716562800000,2024-05-24 11:00:00,none
1716577200000,2024-05-24 15:00:00,none
1716894000000,2024-05-28 07:00:00,none
1716901200000,2024-05-28 09:00:00,none
1716904800000,2024-05-28 10:00:00,none
1716908400000,2024-05-28 11:00:00,none
1716912000000,2024-05-28 12:00:00,none
1716915600000,2024-05-28 13:00:00,none
1716926400000,2024-05-28 16:00:00,none
1716930000000,2024-05-28 17:00:00,none
1716933600000,2024-05-28 18:00:00,none
1716937200000,2024-05-28 19:00:00,none
1716940800000,2024-05-28 20:00:00,none
1717002000000,2024-05-29 13:00:00,none
1717005600000,2024-05-29 14:00:00,none
1717009200000,2024-05-29 15:00:00,none
1717056000000,2024-05-30 04:00:00,none
1717059600000,2024-05-30 05:00:00,none
1717063200000,2024-05-30 06:00:00,none
1717066800000,2024-05-30 07:00:00,none
1717070400000,2024-05-30 08:00:00,none
1717074000000,2024-05-30 09:00:00,none
1717077600000,2024-05-30 10:00:00,none
1717081200000,2024-05-30 11:00:00,none
1717084800000,2024-05-30 12:00:00,none
1717088400000,2024-05-30 13:00:00,none
1717092000000,2024-05-30 14:00:00,none
1717095600000,2024-05-30 15:00:00,none
1717102800000,2024-05-30 17:00:00,none
1717142400000,2024-05-31 04:00:00,none
1717146000000,2024-05-31 05:00:00,none
1717156800000,2024-05-31 08:00:00,none
1717164000000,2024-05-31 10:00:00,none
1717182000000,2024-05-31 15:00:00,none
1717401600000,2024-06-03 04:00:00,none
1717405200000,2024-06-03 05:00:00,none
1717408800000,2024-06-03 06:00:00,short
1717412400000,2024-06-03 07:00:00,none
1717416000000,2024-06-03 08:00:00,none
1717419600000,2024-06-03 09:00:00,none
1717423200000,2024-06-03 10:00:00,none
1717426800000,2024-06-03 11:00:00,none
1717430400000,2024-06-03 12:00:00,none
1717437600000,2024-06-03 14:00:00,none
1717441200000,2024-06-03 15:00:00,none
1717444800000,2024-06-03 16:00:00,none
1717448400000,2024-06-03 17:00:00,none
1717452000000,2024-06-03 18:00:00,none
1717455600000,2024-06-03 19:00:00,none
1717459200000,2024-06-03 20:00:00,none
1717488000000,2024-06-04 04:00:00,none
1717491600000,2024-06-04 05:00:00,none
1717498800000,2024-06-04 07:00:00,none
1717502400000,2024-06-04 08:00:00,none
1717506000000,2024-06-04 09:00:00,long
1717509600000,2024-06-04 10:00:00,none
1717513200000,2024-06-04 11:00:00,none
1717516800000,2024-06-04 12:00:00,none
1717520400000,2024-06-04 13:00:00,none
1717574400000,2024-06-05 04:00:00,none
1717578000000,2024-06-05 05:00:00,none
1717581600000,2024-06-05 06:00:00,none
1717585200000,2024-06-05 07:00:00,none
1717660800000,2024-06-06 04:00:00,none
1717664400000,2024-06-06 05:00:00,none
1717668000000,2024-06-06 06:00:00,none
1717671600000,2024-06-06 07:00:00,none
1717675200000,2024-06-06 08:00:00,none
1717678800000,2024-06-06 09:00:00,none
1717682400000,2024-06-06 10:00:00,none
1717686000000,2024-06-06 11:00:00,short
1717689600000,2024-06-06 12:00:00,none
1717693200000,2024-06-06 13:00:00,long
1717696800000,2024-06-06 14:00:00,long
1717700400000,2024-06-06 15:00:00,long
1717704000000,2024-06-06 16:00:00,none
1717707600000,2024-06-06 17:00:00,none
1717711200000,2024-06-06 18:00:00,none
1717714800000,2024-06-06 19:00:00,short
1717718400000,2024-06-06 20:00:00,short
1717747200000,2024-06-07 04:00:00,none
1717750800000,2024-06-07 05:00:00,none
1717754400000,2024-06-07 06:00:00,none
1717776000000,2024-06-07 12:00:00,none
1717783200000,2024-06-07 14:00:00,none
1717786800000,2024-06-07 15:00:00,none
1717790400000,2024-06-07 16:00:00,none
1718031600000,2024-06-10 11:00:00,short
1718035200000,2024-06-10 12:00:00,short
1718038800000,2024-06-10 13:00:00,short
1718042400000,2024-06-10 14:00:00,none
1718046000000,2024-06-10 15:00:00,none
1718049600000,2024-06-10 16:00:00,long
1718053200000,2024-06-10 17:00:00,none
1718056800000,2024-06-10 18:00:00,none
1718060400000,2024-06-10 19:00:00,none
1718064000000,2024-06-10 20:00:00,none
1718092800000,2024-06-11 04:00:00,none
1718128800000,2024-06-11 14:00:00,none
1718179200000,2024-06-12 04:00:00,none
1718182800000,2024-06-12 05:00:00,none
1718186400000,2024-06-12 06:00:00,none
1718190000000,2024-06-12 07:00:00,none
1718193600000,2024-06-12 08:00:00,none
1718229600000,2024-06-12 18:00:00,none
1718233200000,2024-06-12 19:00:00,none
1718236800000,2024-06-12 20:00:00,none
1718265600000,2024-06-13 04:00:00,none
1718269200000,2024-06-13 05:00:00,none
1718272800000,2024-06-13 06:00:00,none
1718276400000,2024-06-13 07:00:00,long
1718280000000,2024-06-13 08:00:00,none
1718283600000,2024-06-13 09:00:00,none
1718287200000,2024-06-13 10:00:00,none
1718290800000,2024-06-13 11:00:00,none
1718294400000,2024-06-13 12:00:00,none
1718298000000,2024-06-13 13:00:00,none
1718301600000,2024-06-13 14:00:00,none
1718305200000,2024-06-13 15:00:00,none
1718308800000,2024-06-13 16:00:00,none
1718312400000,2024-06-13 17:00:00,none
1718316000000,2024-06-13 18:00:00,none
1718319600000,2024-06-13 19:00:00,none
1718323200000,2024-06-13 20:00:00,none
1718352000000,2024-06-14 04:00:00,none
1718384400000,2024-06-14 13:00:00,none
1718388000000,2024-06-14 14:00:00,none
1718391600000,2024-06-14 15:00:00,none
1718395200000,2024-06-14 16:00:00,none
1718398800000,2024-06-14 17:00:00,none
1718611200000,2024-06-17 04:00:00,none
1718614800000,2024-06-17 05:00:00,long
1718618400000,2024-06-17 06:00:00,none
1718622000000,2024-06-17 07:00:00,none
1718625600000,2024-06-17 08:00:00,none
1718629200000,2024-06-17 09:00:00,none
1718632800000,2024-06-17 10:00:00,none
1718697600000,2024-06-18 04:00:00,none
1718701200000,2024-06-18 05:00:00,none
1718704800000,2024-06-18 06:00:00,none
1718708400000,2024-06-18 07:00:00,none
1718712000000,2024-06-18 08:00:00,none
1718715600000,2024-06-18 09:00:00,none
1718719200000,2024-06-18 10:00:00,none
1718722800000,2024-06-18 11:00:00,none
1718726400000,2024-06-18 12:00:00,none
1718730000000,2024-06-18 13:00:00,none
1718733600000,2024-06-18 14:00:00,none
1718737200000,2024-06-18 15:00:00,none
1718740800000,2024-06-18 16:00:00,none
1718744400000,2024-06-18 17:00:00,none
1718748000000,2024-06-18 18:00:00,none
1718755200000,2024-06-18 20:00:00,none
1718870400000,2024-06-20 04:00:00,none
1718874000000,2024-06-20 05:00:00,none
1718877600000,2024-06-20 06:00:00,none
1718881200000,2024-06-20 07:00:00,none
1718884800000,2024-06-20 08:00:00,none
1718920800000,2024-06-20 18:00:00,none
1718924400000,2024-06-20 19:00:00,none
1718928000000,2024-06-20 20:00:00,none
1718982000000,2024-06-21 11:00:00,none
1718985600000,2024-06-21 12:00:00,none
1718989200000,2024-06-21 13:00:00,none
1718996400000,2024-06-21 15:00:00,none
1719000000000,2024-06-21 16:00:00,none
1719003600000,2024-06-21 17:00:00,none
1719216000000,2024-06-24 04:00:00,short
1719219600000,2024-06-24 05:00:00,short
1719223200000,2024-06-24 06:00:00,short
1719226800000,2024-06-24 07:00:00,short
1719230400000,2024-06-24 08:00:00,short
1719234000000,2024-06-24 09:00:00,none
1719237600000,2024-06-24 10:00:00,short
1719241200000,2024-06-24 11:00:00,short
1719244800000,2024-06-24 12:00:00,short
1719248400000,2024-06-24 13:00:00,none
1719255600000,2024-06-24 15:00:00,none
1719306000000,2024-06-25 05:00:00,none
1719309600000,2024-06-25 06:00:00,none
1719313200000,2024-06-25 07:00:00,none
1719316800000,2024-06-25 08:00:00,none
1719320400000,2024-06-25 09:00:00,none
1719324000000,2024-06-25 10:00:00,none
1719327600000,2024-06-25 11:00:00,none
1719331200000,2024-06-25 12:00:00,none
1719338400000,2024-06-25 14:00:00,none
1719342000000,2024-06-25 15:00:00,none
1719345600000,2024-06-25 16:00:00,none
1719349200000,2024-06-25 17:00:00,none
1719352800000,2024-06-25 18:00:00,none
1719360000000,2024-06-25 20:00:00,none
1719399600000,2024-06-26 07:00:00,none
1719403200000,2024-06-26 08:00:00,none
1719417600000,2024-06-26 12:00:00,none
1719421200000,2024-06-26 13:00:00,none
1719424800000,2024-06-26 14:00:00,none
