universe,signal_ts,trading_day,side,limit_price,filled,cancel_reason,fill_ts,mfe_pts,mfe_ts,mae_pts,mae_ts,close_1600_pnl_pts,minutes_held,mfe_before_mae,year,entry_hour_et,signal_hour_et,sweep_level,swept_level_type,mss_ts,model,stop_distance,imb_confluence,ob_confluence,stop_loss,take_profit,s_to_fav_5,s_to_fav_10,s_to_fav_15,s_to_fav_20,s_to_fav_30,s_to_fav_50,s_to_adv_5,s_to_adv_10,s_to_adv_15,s_to_adv_20,s_to_adv_30,s_to_adv_50
p4,2021-06-03T14:00:00.000Z,2021-06-03,buy,16402,false,close_beyond_leg_terminus,,,,,,,,,2021,10,10,,,,W,45.5,,,16356.5,16454,,,,,,,,,,,,
p5,2021-06-03T18:30:00.000Z,2021-06-03,sell,16557.25,false,close_beyond_leg_terminus,,,,,,,,,2021,14,14,,,,M,28.5,,,16585.75,16497.5,,,,,,,,,,,,
p3,2021-06-03T19:30:00.000Z,2021-06-03,sell,16536.5,false,close_beyond_leg_terminus,,,,,,,,,2021,15,15,,,,M,18.75,,,16555.25,16492.75,,,,,,,,,,,,
p4,2021-06-03T20:00:00.000Z,2021-06-03,sell,16503.75,false,post_cutoff_emission,,,,,,,,,2021,16,16,,,,M,13.75,,,16517.5,16456.5,,,,,,,,,,,,
p5,2021-06-03T20:00:00.000Z,2021-06-03,sell,16534.25,false,post_cutoff_emission,,,,,,,,,2021,16,16,,,,M,33.25,,,16567.5,16482.75,,,,,,,,,,,,
p5,2021-06-03T20:15:00.000Z,2021-06-03,buy,16412.5,false,post_cutoff_emission,,,,,,,,,2021,16,16,,,,W,45.25,,,16367.25,16475.75,,,,,,,,,,,,
p1,2021-06-04T01:00:00.000Z,2021-06-04,sell,16471.75,true,,2021-06-04T02:26:57.000Z,23.00,2021-06-04T06:28:12.000Z,268.25,2021-06-04T18:49:02.000Z,-251.00,1053.05,true,2021,22,21,,,,M,15.75,,,16487.5,16445,112,9661,9772,14246,,,3749,4471,5171,16805,18264,34722
p1,2021-06-04T01:45:00.000Z,2021-06-04,sell,16478.75,true,,2021-06-04T03:31:23.000Z,30.00,2021-06-04T06:28:12.000Z,261.25,2021-06-04T18:49:02.000Z,-244.00,988.62,true,2021,23,21,,,,M,12.25,,,16491,16458.5,4234,5652,5772,5809,10609,,1056,1337,12955,14398,27230,32319
p2,2021-06-04T03:45:00.000Z,2021-06-04,sell,16493.25,false,close_beyond_leg_terminus,,,,,,,,,2021,23,23,,,,M,11.25,,,16504.5,16478.75,,,,,,,,,,,,
p2,2021-06-04T07:45:00.000Z,2021-06-04,sell,16540.25,false,close_beyond_leg_terminus,,,,,,,,,2021,3,3,,,,M,24.25,,,16564.5,16490.25,,,,,,,,,,,,
p2,2021-06-04T08:00:00.000Z,2021-06-04,buy,16477.25,false,close_beyond_leg_terminus,,,,,,,,,2021,4,4,,,,W,11.75,,,16465.5,16485.5,,,,,,,,,,,,
p4,2021-06-04T08:45:00.000Z,2021-06-04,sell,16504.75,true,,2021-06-04T11:01:29.000Z,21.75,2021-06-04T12:37:45.000Z,235.25,2021-06-04T18:49:02.000Z,-218.00,538.52,true,2021,7,4,,,,M,23.25,,,16528,16464,54,2604,5773,5775,,,224,3511,3732,5313,5314,5367
p2,2021-06-04T09:15:00.000Z,2021-06-04,sell,16528.5,false,close_beyond_leg_terminus,,,,,,,,,2021,5,5,,,,M,22,,,16550.5,16488.75,,,,,,,,,,,,
p3,2021-06-04T09:45:00.000Z,2021-06-04,buy,16472.5,false,close_beyond_leg_terminus,,,,,,,,,2021,5,5,,,,W,6.5,,,16466,16485.25,,,,,,,,,,,,
p2,2021-06-04T10:45:00.000Z,2021-06-04,buy,16438,false,close_beyond_leg_terminus,,,,,,,,,2021,6,6,,,,W,21.25,,,16416.75,16482,,,,,,,,,,,,
p1,2021-06-04T11:30:00.000Z,2021-06-04,buy,16501.75,true,,2021-06-04T11:41:52.000Z,238.25,2021-06-04T18:49:02.000Z,18.75,2021-06-04T12:37:45.000Z,221.00,498.13,false,2021,7,7,,,,W,20.75,,,16481,16528.25,661,953,1268,1427,2891,2895,170,3350,3350,,,
p3,2021-06-04T12:15:00.000Z,2021-06-04,sell,16532.5,true,,2021-06-04T12:30:03.000Z,49.50,2021-06-04T12:37:45.000Z,207.50,2021-06-04T18:49:02.000Z,-190.25,449.95,true,2021,8,8,,,,M,12.5,,,16545,16497.5,1,363,363,394,449,,2,4,4,4,60,3665
p3,2021-06-04T12:30:00.000Z,2021-06-04,sell,16551,true,,2021-06-04T12:30:07.000Z,68.00,2021-06-04T12:37:45.000Z,189.00,2021-06-04T18:49:02.000Z,-171.75,449.88,true,2021,8,8,,,,M,21.25,,,16572.25,16498.75,0,0,3,15,359,445,53,55,2026,2026,3660,3729
p4,2021-06-04T12:45:00.000Z,2021-06-04,sell,16580.75,true,,2021-06-04T13:31:06.000Z,1.25,2021-06-04T13:31:06.000Z,159.25,2021-06-04T18:49:02.000Z,-142.00,388.90,true,2021,9,8,,,,M,24.5,,,16605.25,16529,,,,,,,20,25,61,69,247,542
p2,2021-06-04T13:00:00.000Z,2021-06-04,buy,16468.75,false,close_beyond_leg_terminus,,,,,,,,,2021,9,9,,,,W,46.25,,,16422.5,16554.25,,,,,,,,,,,,
p1,2021-06-04T13:45:00.000Z,2021-06-04,sell,16656,true,,2021-06-04T13:50:37.000Z,13.00,2021-06-04T13:54:59.000Z,84.00,2021-06-04T18:49:02.000Z,-66.75,369.38,true,2021,9,9,,,,M,19.5,,,16675.5,16621.75,19,80,,,,,464,627,632,667,691,1565
p3,2021-06-04T15:30:00.000Z,2021-06-04,sell,16767,false,cutoff_1600_unfilled,,,,,,,,,2021,11,11,,,,M,32,,,16799,16709.5,,,,,,,,,,,,
p1,2021-06-04T18:45:00.000Z,2021-06-04,sell,16788.75,false,cutoff_1600_unfilled,,,,,,,,,2021,14,14,,,,M,42.75,,,16831.5,16722.5,,,,,,,,,,,,
p2,2021-06-04T18:45:00.000Z,2021-06-04,sell,16763.25,false,close_beyond_leg_terminus,,,,,,,,,2021,14,14,,,,M,40.75,,,16804,16728.5,,,,,,,,,,,,
p1,2021-06-04T19:45:00.000Z,2021-06-04,buy,16722.25,true,,2021-06-04T19:45:17.000Z,17.50,2021-06-04T19:54:45.000Z,4.00,2021-06-04T19:59:58.000Z,0.50,14.72,true,2021,15,15,,,,W,41.25,,,16681,16748.25,49,283,285,,,,,,,,,
p5,2021-06-04T21:00:00.000Z,2021-06-04,buy,16674.25,false,post_cutoff_emission,,,,,,,,,2021,17,17,,,,W,46.5,,,16627.75,16719.75,,,,,,,,,,,,
p5,2021-06-07T04:45:00.000Z,2021-06-07,sell,16712,false,close_beyond_leg_terminus,,,,,,,,,2021,0,0,,,,M,6.25,,,16718.25,16702.5,,,,,,,,,,,,
p4,2021-06-07T07:15:00.000Z,2021-06-07,sell,16716.25,false,close_beyond_leg_terminus,,,,,,,,,2021,3,3,,,,M,21,,,16737.25,16661.75,,,,,,,,,,,,
p5,2021-06-07T08:00:00.000Z,2021-06-07,buy,16616.5,false,close_beyond_leg_terminus,,,,,,,,,2021,4,4,,,,W,34.5,,,16582,16690.75,,,,,,,,,,,,
p1,2021-06-07T08:15:00.000Z,2021-06-07,sell,16712.25,false,close_beyond_leg_terminus,,,,,,,,,2021,4,4,,,,M,17.75,,,16730,16662.5,,,,,,,,,,,,
p3,2021-06-07T08:30:00.000Z,2021-06-07,buy,16650.25,false,close_beyond_leg_terminus,,,,,,,,,2021,4,4,,,,W,27.75,,,16622.5,16682,,,,,,,,,,,,
p3,2021-06-07T09:30:00.000Z,2021-06-07,sell,16678.75,true,,2021-06-07T10:36:56.000Z,12.00,2021-06-07T10:59:37.000Z,86.00,2021-06-07T19:25:16.000Z,-80.00,563.07,true,2021,6,5,,,,M,18,,,16696.75,16645,597,1179,,,,,1530,1549,2300,2310,2666,29953
p4,2021-06-07T10:45:00.000Z,2021-06-07,sell,16710,true,,2021-06-07T11:21:33.000Z,41.25,2021-06-07T14:20:01.000Z,54.75,2021-06-07T19:25:16.000Z,-48.75,518.45,true,2021,7,6,,,,M,25.75,,,16735.75,16666,29,167,637,7016,8328,,1896,4562,4635,27284,27400,28935
p1,2021-06-07T11:00:00.000Z,2021-06-07,buy,16646.25,false,close_beyond_leg_terminus,,,,,,,,,2021,7,7,,,,W,25.25,,,16621,16669.25,,,,,,,,,,,,
p1,2021-06-07T11:15:00.000Z,2021-06-07,sell,16743,false,close_beyond_leg_terminus,,,,,,,,,2021,7,7,,,,M,26.5,,,16769.5,16682.25,,,,,,,,,,,,
p1,2021-06-07T15:15:00.000Z,2021-06-07,sell,16770.75,false,close_beyond_leg_terminus,,,,,,,,,2021,11,11,,,,M,49.5,,,16820.25,16692,,,,,,,,,,,,
p2,2021-06-07T18:15:00.000Z,2021-06-07,sell,16805.25,false,cutoff_1600_unfilled,,,,,,,,,2021,14,14,,,,M,45,,,16850.25,16698.5,,,,,,,,,,,,
p5,2021-06-07T18:15:00.000Z,2021-06-07,sell,16735.25,true,,2021-06-07T18:57:48.000Z,3.00,2021-06-07T19:00:04.000Z,29.50,2021-06-07T19:25:16.000Z,-23.50,62.20,true,2021,14,14,,,,M,21.25,,,16756.5,16704.75,,,,,,,25,876,1144,1239,,
p5,2021-06-07T19:45:00.000Z,2021-06-07,buy,16691,false,close_beyond_leg_terminus,,,,,,,,,2021,15,15,,,,W,25.5,,,16665.5,16740.5,,,,,,,,,,,,
p1,2021-06-08T02:45:00.000Z,2021-06-08,sell,16830,false,close_beyond_leg_terminus,,,,,,,,,2021,22,22,,,,M,13.5,,,16843.5,16798.25,,,,,,,,,,,,
p3,2021-06-08T05:00:00.000Z,2021-06-08,buy,16753.75,true,,2021-06-08T07:13:09.000Z,119.75,2021-06-08T13:44:04.000Z,55.75,2021-06-08T15:21:53.000Z,11.50,766.85,true,2021,3,1,,,,W,20.5,,,16733.25,16804.5,60,455,503,5256,6207,9242,1602,11732,29074,29191,29212,29314
p5,2021-06-08T06:15:00.000Z,2021-06-08,sell,16800.75,false,close_beyond_leg_terminus,,,,,,,,,2021,2,2,,,,M,11.5,,,16812.25,16784.25,,,,,,,,,,,,
p3,2021-06-08T06:30:00.000Z,2021-06-08,sell,16802,false,close_beyond_leg_terminus,,,,,,,,,2021,2,2,,,,M,9.5,,,16811.5,16758.5,,,,,,,,,,,,
p3,2021-06-08T09:15:00.000Z,2021-06-08,sell,16831.5,false,close_beyond_leg_terminus,,,,,,,,,2021,5,5,,,,M,22,,,16853.5,16791.75,,,,,,,,,,,,
p3,2021-06-08T12:45:00.000Z,2021-06-08,sell,16867.25,true,,2021-06-08T13:40:54.000Z,169.25,2021-06-08T15:21:53.000Z,6.25,2021-06-08T13:44:04.000Z,102.00,379.10,false,2021,9,8,,,,M,30.25,,,16897.5,16832.25,29,39,409,429,627,709,190,,,,,
p5,2021-06-08T12:45:00.000Z,2021-06-08,sell,16905.75,false,close_beyond_leg_terminus,,,,,,,,,2021,8,8,,,,M,35,,,16940.75,16838,,,,,,,,,,,,
p1,2021-06-08T13:45:00.000Z,2021-06-08,sell,16928,false,close_beyond_leg_terminus,,,,,,,,,2021,9,9,,,,M,33.75,,,16961.75,16849,,,,,,,,,,,,
p5,2021-06-08T13:45:00.000Z,2021-06-08,buy,16851.25,true,,2021-06-08T13:47:44.000Z,4.25,2021-06-08T13:48:52.000Z,153.25,2021-06-08T15:21:53.000Z,-86.00,372.27,true,2021,9,9,,,,W,12.75,,,16838.5,16868.5,,,,,,,23,153,217,218,271,329
p1,2021-06-08T14:15:00.000Z,2021-06-08,buy,16715.75,true,,2021-06-08T15:20:53.000Z,78.50,2021-06-08T19:17:10.000Z,17.75,2021-06-08T15:21:53.000Z,49.50,279.12,false,2021,11,10,,,,W,46.25,,,16669.5,16816,475,477,515,1342,1466,4250,11,48,55,,,
p2,2021-06-08T14:15:00.000Z,2021-06-08,sell,16864.25,false,close_beyond_leg_terminus,,,,,,,,,2021,10,10,,,,M,39.75,,,16904,16803.25,,,,,,,,,,,,
p4,2021-06-08T14:15:00.000Z,2021-06-08,buy,16755.5,true,,2021-06-08T14:56:38.000Z,38.75,2021-06-08T19:17:10.000Z,57.50,2021-06-08T15:21:53.000Z,9.75,303.37,false,2021,10,10,,,,W,32.5,,,16723,16817.75,13,202,260,304,14434,,494,1248,1265,1379,1403,1503
p2,2021-06-08T20:15:00.000Z,2021-06-08,sell,16805,false,post_cutoff_emission,,,,,,,,,2021,16,16,,,,M,19.75,,,16824.75,16755.25,,,,,,,,,,,,
p2,2021-06-09T06:45:00.000Z,2021-06-09,sell,16794.25,false,close_beyond_leg_terminus,,,,,,,,,2021,2,2,,,,M,10.5,,,16804.75,16780.75,,,,,,,,,,,,
p3,2021-06-09T07:15:00.000Z,2021-06-09,sell,16783.5,true,,2021-06-09T07:28:37.000Z,18.75,2021-06-09T19:50:14.000Z,77.00,2021-06-09T13:46:19.000Z,11.50,751.38,false,2021,3,3,,,,M,16.25,,,16799.75,16774.5,1591,1610,44076,,,,123,273,584,11794,13129,21597
p5,2021-06-09T07:15:00.000Z,2021-06-09,sell,16792,true,,2021-06-09T07:32:42.000Z,27.25,2021-06-09T19:50:14.000Z,68.50,2021-06-09T13:46:19.000Z,20.00,747.30,false,2021,3,3,,,,M,14.75,,,16806.75,16772.75,715,1215,1350,1576,,,323,11528,12165,12818,18162,21486
p4,2021-06-09T08:00:00.000Z,2021-06-09,sell,16788.5,true,,2021-06-09T08:07:59.000Z,23.75,2021-06-09T19:50:14.000Z,72.00,2021-06-09T13:46:19.000Z,16.50,712.02,false,2021,4,4,,,,M,12.5,,,16801,16776.75,1043,3915,3921,41714,,,121,161,9432,10049,11766,19368
p1,2021-06-09T08:45:00.000Z,2021-06-09,sell,16824.25,false,close_beyond_leg_terminus,,,,,,,,,2021,4,4,,,,M,25.5,,,16849.75,16780.75,,,,,,,,,,,,
p1,2021-06-09T09:00:00.000Z,2021-06-09,buy,16766.75,false,close_beyond_leg_terminus,,,,,,,,,2021,5,5,,,,W,24.75,,,16742,16794.75,,,,,,,,,,,,
p1,2021-06-09T11:00:00.000Z,2021-06-09,buy,16789,false,close_beyond_leg_terminus,,,,,,,,,2021,7,7,,,,W,20.75,,,16768.25,16809.5,,,,,,,,,,,,
p3,2021-06-09T11:15:00.000Z,2021-06-09,buy,16770,false,close_beyond_leg_terminus,,,,,,,,,2021,7,7,,,,W,18.25,,,16751.75,16811.75,,,,,,,,,,,,
p1,2021-06-09T11:30:00.000Z,2021-06-09,buy,16754.5,false,close_beyond_leg_terminus,,,,,,,,,2021,7,7,,,,W,33.25,,,16721.25,16814.5,,,,,,,,,,,,
p4,2021-06-09T14:45:00.000Z,2021-06-09,sell,16873,false,close_beyond_leg_terminus,,,,,,,,,2021,10,10,,,,M,35.25,,,16908.25,16802.75,,,,,,,,,,,,
p1,2021-06-09T17:00:00.000Z,2021-06-09,buy,16786.75,true,,2021-06-09T19:24:36.000Z,3.75,2021-06-09T19:25:00.000Z,22.00,2021-06-09T19:50:14.000Z,-14.75,35.40,true,2021,15,13,,,,W,30.75,,,16756,16833.25,,,,,,,164,326,1054,1178,,
p3,2021-06-09T19:15:00.000Z,2021-06-09,sell,16868,false,close_beyond_leg_terminus,,,,,,,,,2021,15,15,,,,M,37.5,,,16905.5,16775,,,,,,,,,,,,
p3,2021-06-09T19:30:00.000Z,2021-06-09,sell,16826,false,close_beyond_leg_terminus,,,,,,,,,2021,15,15,,,,M,45.25,,,16871.25,16770,,,,,,,,,,,,
p1,2021-06-10T01:00:00.000Z,2021-06-10,buy,16771.75,true,,2021-06-10T06:00:06.000Z,149.25,2021-06-10T13:56:09.000Z,89.50,2021-06-10T12:31:27.000Z,144.25,839.90,false,2021,2,21,,,,W,12.5,,,16759.25,16797.75,61,25174,25175,25175,25364,27267,2111,2245,2245,2245,4350,8994
p5,2021-06-10T04:00:00.000Z,2021-06-10,sell,16868.75,false,close_beyond_leg_terminus,,,,,,,,,2021,0,0,,,,M,45.75,,,16914.5,16770,,,,,,,,,,,,
p2,2021-06-10T05:15:00.000Z,2021-06-10,sell,16812,false,close_beyond_leg_terminus,,,,,,,,,2021,1,1,,,,M,18.5,,,16830.5,16782.75,,,,,,,,,,,,
p3,2021-06-10T05:15:00.000Z,2021-06-10,sell,16797.5,false,close_beyond_leg_terminus,,,,,,,,,2021,1,1,,,,M,14.5,,,16812,16781.5,,,,,,,,,,,,
p4,2021-06-10T05:45:00.000Z,2021-06-10,buy,16769.25,true,,2021-06-10T06:12:40.000Z,151.75,2021-06-10T13:56:09.000Z,87.00,2021-06-10T12:31:27.000Z,146.75,827.33,false,2021,2,1,,,,W,7,,,16762.25,16778,75,24420,24421,24421,24608,26497,1490,1491,1491,1491,3654,19288
p5,2021-06-10T06:15:00.000Z,2021-06-10,sell,16832.25,false,close_beyond_leg_terminus,,,,,,,,,2021,2,2,,,,M,30.5,,,16862.75,16764.25,,,,,,,,,,,,
p3,2021-06-10T06:30:00.000Z,2021-06-10,sell,16805.75,false,close_beyond_leg_terminus,,,,,,,,,2021,2,2,,,,M,22.5,,,16828.25,16770.25,,,,,,,,,,,,
p4,2021-06-10T07:45:00.000Z,2021-06-10,sell,16766.75,false,close_beyond_leg_terminus,,,,,,,,,2021,3,3,,,,M,21,,,16787.75,16745.5,,,,,,,,,,,,
p1,2021-06-10T08:45:00.000Z,2021-06-10,buy,16716.75,true,,2021-06-10T11:34:08.000Z,204.25,2021-06-10T13:56:09.000Z,34.50,2021-06-10T12:31:27.000Z,199.25,505.87,false,2021,7,4,,,,W,30.25,,,16686.5,16748.25,0,693,693,732,742,3975,12,17,3356,3408,3429,
p4,2021-06-10T08:45:00.000Z,2021-06-10,sell,16769.75,false,close_beyond_leg_terminus,,,,,,,,,2021,4,4,,,,M,20.25,,,16790,16736.5,,,,,,,,,,,,
p5,2021-06-10T09:45:00.000Z,2021-06-10,buy,16724.75,true,,2021-06-10T10:49:03.000Z,196.25,2021-06-10T13:56:09.000Z,42.50,2021-06-10T12:31:27.000Z,191.25,550.95,false,2021,6,5,,,,W,24.25,,,16700.5,16746.75,124,473,1342,1608,5693,7835,2705,2705,2717,2722,6113,
p1,2021-06-10T12:00:00.000Z,2021-06-10,buy,16708.25,false,close_beyond_leg_terminus,,,,,,,,,2021,8,8,,,,W,12.75,,,16695.5,16734.75,,,,,,,,,,,,
p1,2021-06-10T12:45:00.000Z,2021-06-10,buy,16702,false,close_beyond_leg_terminus,,,,,,,,,2021,8,8,,,,W,16.5,,,16685.5,16730,,,,,,,,,,,,
p3,2021-06-10T12:45:00.000Z,2021-06-10,buy,16656,false,close_beyond_leg_terminus,,,,,,,,,2021,8,8,,,,W,44.5,,,16611.5,16741.5,,,,,,,,,,,,
p5,2021-06-10T13:15:00.000Z,2021-06-10,buy,16742.5,false,close_beyond_leg_terminus,,,,,,,,,2021,9,9,,,,W,47.5,,,16695,16797.5,,,,,,,,,,,,
p1,2021-06-10T14:00:00.000Z,2021-06-10,sell,16938.5,false,close_beyond_leg_terminus,,,,,,,,,2021,10,10,,,,M,49.25,,,16987.75,16896,,,,,,,,,,,,
p4,2021-06-10T14:00:00.000Z,2021-06-10,buy,16828.75,true,,2021-06-10T14:46:43.000Z,91.50,2021-06-10T19:59:38.000Z,46.75,2021-06-10T14:55:02.000Z,87.25,313.28,false,2021,10,10,,,,W,34.25,,,16794.5,16903.25,1527,1660,1803,2173,2307,3863,101,164,164,211,226,
p5,2021-06-10T14:15:00.000Z,2021-06-10,sell,16913,false,close_beyond_leg_terminus,,,,,,,,,2021,10,10,,,,M,15,,,16928,16882.75,,,,,,,,,,,,
p5,2021-06-10T16:00:00.000Z,2021-06-10,buy,16793.5,false,close_beyond_leg_terminus,,,,,,,,,2021,12,12,,,,W,43.75,,,16749.75,16877.5,,,,,,,,,,,,
p3,2021-06-10T17:00:00.000Z,2021-06-10,sell,16951.5,false,close_beyond_leg_terminus,,,,,,,,,2021,13,13,,,,M,40.25,,,16991.75,16900.75,,,,,,,,,,,,
p5,2021-06-10T19:45:00.000Z,2021-06-10,sell,16929.5,false,cutoff_1600_unfilled,,,,,,,,,2021,15,15,,,,M,27.5,,,16957,16889,,,,,,,,,,,,
p2,2021-06-11T02:15:00.000Z,2021-06-11,buy,16908,false,close_beyond_leg_terminus,,,,,,,,,2021,22,22,,,,W,10.75,,,16897.25,16928.5,,,,,,,,,,,,
p4,2021-06-11T03:30:00.000Z,2021-06-11,buy,16908.75,false,close_beyond_leg_terminus,,,,,,,,,2021,23,23,,,,W,10.25,,,16898.5,16930.75,,,,,,,,,,,,
p1,2021-06-11T05:45:00.000Z,2021-06-11,sell,16954.75,false,close_beyond_leg_terminus,,,,,,,,,2021,1,1,,,,M,15,,,16969.75,16930,,,,,,,,,,,,
p1,2021-06-11T07:45:00.000Z,2021-06-11,buy,16883,false,close_beyond_leg_terminus,,,,,,,,,2021,3,3,,,,W,21.75,,,16861.25,16916.25,,,,,,,,,,,,
p4,2021-06-11T08:15:00.000Z,2021-06-11,sell,16910.25,true,,2021-06-11T08:15:17.000Z,21.75,2021-06-11T15:04:24.000Z,43.75,2021-06-11T11:07:10.000Z,-40.50,704.72,false,2021,4,4,,,,M,12.5,,,16922.75,16899.75,756,18943,24520,24529,,,1692,2271,8074,8107,8219,
p3,2021-06-11T08:45:00.000Z,2021-06-11,buy,16896.5,false,close_beyond_leg_terminus,,,,,,,,,2021,4,4,,,,W,16,,,16880.5,16922,,,,,,,,,,,,
p3,2021-06-11T09:45:00.000Z,2021-06-11,buy,16895,false,close_beyond_leg_terminus,,,,,,,,,2021,5,5,,,,W,24.25,,,16870.75,16917,,,,,,,,,,,,
p2,2021-06-11T10:15:00.000Z,2021-06-11,sell,16952.75,true,,2021-06-11T10:59:45.000Z,64.25,2021-06-11T15:04:24.000Z,1.25,2021-06-11T11:07:10.000Z,2.00,540.25,false,2021,6,6,,,,M,21.25,,,16974,16902,17,1187,1478,2242,6118,9074,,,,,,
p5,2021-06-11T11:15:00.000Z,2021-06-11,buy,16896,true,,2021-06-11T14:47:07.000Z,57.50,2021-06-11T19:59:56.000Z,7.50,2021-06-11T15:04:24.000Z,54.75,312.88,false,2021,10,7,,,,W,34.75,,,16861.25,16955,37,109,327,365,2037,18463,1018,,,,,
p3,2021-06-11T13:15:00.000Z,2021-06-11,sell,16943.75,false,close_beyond_leg_terminus,,,,,,,,,2021,9,9,,,,M,12,,,16955.75,16927,,,,,,,,,,,,
p5,2021-06-11T14:15:00.000Z,2021-06-11,sell,17006.25,false,close_beyond_leg_terminus,,,,,,,,,2021,10,10,,,,M,49.5,,,17055.75,16932.5,,,,,,,,,,,,
p5,2021-06-11T15:30:00.000Z,2021-06-11,buy,16876.25,false,close_beyond_leg_terminus,,,,,,,,,2021,11,11,,,,W,44,,,16832.25,16927.75,,,,,,,,,,,,
p1,2021-06-11T17:30:00.000Z,2021-06-11,sell,16974.25,false,cutoff_1600_unfilled,,,,,,,,,2021,13,13,,,,M,32,,,17006.25,16895,,,,,,,,,,,,
p2,2021-06-14T07:00:00.000Z,2021-06-14,buy,16932.25,false,close_beyond_leg_terminus,,,,,,,,,2021,3,3,,,,W,23.75,,,16908.5,16960.5,,,,,,,,,,,,
p2,2021-06-14T07:15:00.000Z,2021-06-14,sell,17019.5,false,close_beyond_leg_terminus,,,,,,,,,2021,3,3,,,,M,26,,,17045.5,16964,,,,,,,,,,,,
p2,2021-06-14T09:15:00.000Z,2021-06-14,sell,17024,false,close_beyond_leg_terminus,,,,,,,,,2021,5,5,,,,M,39.75,,,17063.75,16952.25,,,,,,,,,,,,
p2,2021-06-14T09:30:00.000Z,2021-06-14,sell,16990.75,false,close_beyond_leg_terminus,,,,,,,,,2021,5,5,,,,M,15.75,,,17006.5,16956.25,,,,,,,,,,,,
p2,2021-06-14T12:15:00.000Z,2021-06-14,sell,16970,true,,2021-06-14T12:15:04.000Z,67.00,2021-06-14T13:33:06.000Z,99.50,2021-06-14T19:59:59.000Z,-99.50,464.93,true,2021,8,8,,,,M,6,,,16976,16968.75,814,1407,1958,2316,4521,4575,547,5697,13742,13900,14404,26913
p4,2021-06-14T13:15:00.000Z,2021-06-14,sell,16981.25,false,close_beyond_leg_terminus,,,,,,,,,2021,9,9,,,,M,19.25,,,17000.5,16950,,,,,,,,,,,,
p2,2021-06-14T13:45:00.000Z,2021-06-14,buy,16919.25,false,close_beyond_leg_terminus,,,,,,,,,2021,9,9,,,,W,19.5,,,16899.75,16960.25,,,,,,,,,,,,
p4,2021-06-14T13:45:00.000Z,2021-06-14,sell,17000,true,,2021-06-14T16:15:08.000Z,21.00,2021-06-14T16:32:50.000Z,69.50,2021-06-14T19:59:59.000Z,-69.50,224.87,true,2021,12,9,,,,M,29.25,,,17029.25,16939,36,499,907,1004,,,5547,5606,12354,12509,12880,13182
p5,2021-06-14T14:30:00.000Z,2021-06-14,sell,16993.5,true,,2021-06-14T16:09:26.000Z,14.50,2021-06-14T16:32:50.000Z,76.00,2021-06-14T19:59:59.000Z,-76.00,230.57,true,2021,12,10,,,,M,39.5,,,17033,16924.75,915,1256,,,,,342,5841,5948,12031,13074,13436
p1,2021-06-14T15:30:00.000Z,2021-06-14,sell,17031,false,close_beyond_leg_terminus,,,,,,,,,2021,11,11,,,,M,47.25,,,17078.25,16973.25,,,,,,,,,,,,
p5,2021-06-14T16:00:00.000Z,2021-06-14,sell,17014.75,true,,2021-06-14T19:41:02.000Z,1.25,2021-06-14T19:41:12.000Z,54.75,2021-06-14T19:59:59.000Z,-54.75,18.97,true,2021,15,12,,,,M,39.25,,,17054,16974,,,,,,,155,381,524,690,752,1129
p3,2021-06-14T17:15:00.000Z,2021-06-14,buy,16976.75,false,close_beyond_leg_terminus,,,,,,,,,2021,13,13,,,,W,24.5,,,16952.25,16995,,,,,,,,,,,,
p4,2021-06-14T18:00:00.000Z,2021-06-14,sell,17075.25,false,cutoff_1600_unfilled,,,,,,,,,2021,14,14,,,,M,41.75,,,17117,16967.5,,,,,,,,,,,,
p5,2021-06-15T06:45:00.000Z,2021-06-15,sell,17115.5,false,close_beyond_leg_terminus,,,,,,,,,2021,2,2,,,,M,13.75,,,17129.25,17085.25,,,,,,,,,,,,
p2,2021-06-15T07:15:00.000Z,2021-06-15,sell,17098.75,false,close_beyond_leg_terminus,,,,,,,,,2021,3,3,,,,M,5,,,17103.75,17076.5,,,,,,,,,,,,
p4,2021-06-15T07:15:00.000Z,2021-06-15,sell,17131.75,false,close_beyond_leg_terminus,,,,,,,,,2021,3,3,,,,M,28,,,17159.75,17082.75,,,,,,,,,,,,
p5,2021-06-15T07:15:00.000Z,2021-06-15,buy,17062.5,true,,2021-06-15T12:38:28.000Z,6.00,2021-06-15T13:54:03.000Z,115.75,2021-06-15T19:37:36.000Z,-89.25,441.53,true,2021,8,3,,,,W,35.75,,,17026.75,17093.75,827,,,,,,434,1809,1873,3125,3173,3273
p2,2021-06-15T08:15:00.000Z,2021-06-15,buy,17046.75,true,,2021-06-15T13:09:59.000Z,21.75,2021-06-15T13:54:03.000Z,100.00,2021-06-15T19:37:36.000Z,-73.50,410.02,true,2021,9,4,,,,W,28.75,,,17018,17090.75,62,921,2146,2604,,,1257,1276,1284,1309,1329,5639
p5,2021-06-15T08:30:00.000Z,2021-06-15,sell,17100,false,close_beyond_leg_terminus,,,,,,,,,2021,4,4,,,,M,7.25,,,17107.25,17080,,,,,,,,,,,,
p5,2021-06-15T11:15:00.000Z,2021-06-15,buy,17049,false,close_beyond_leg_terminus,,,,,,,,,2021,7,7,,,,W,26.5,,,17022.5,17080.5,,,,,,,,,,,,
