Trade #,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
365,Entry long,2025-04-11 04:15,B=0|T=20250411T0815,18424,1,368480,310,0.08,720,0.20,-2195,-0.60,-57235,-0.57
366,Exit long,2025-04-11 08:45,X,18490.75,1,368790,1025,0.28,5265,1.43,-225,-0.06,-56210,-0.56
366,Entry long,2025-04-11 05:15,B=1|T=20250411T0915,18439.5,1,368790,1025,0.28,5265,1.43,-225,-0.06,-56210,-0.56
367,Exit long,2025-04-11 09:30,X,18536,1,369815,905,0.24,1585,0.43,-2790,-0.75,-55305,-0.55
367,Entry long,2025-04-11 08:45,B=0|T=20250411T1245,18490.75,1,369815,905,0.24,1585,0.43,-2790,-0.75,-55305,-0.55
368,Exit long,2025-04-11 10:00,X,18527.25,1,370720,-175,-0.05,2235,0.60,-2060,-0.56,-55480,-0.55
368,Entry long,2025-04-11 09:30,B=1|T=20250411T1330,18536,1,370720,-175,-0.05,2235,0.60,-2060,-0.56,-55480,-0.55
369,Exit long,2025-04-11 11:45,X,18568.5,1,370545,825,0.22,1155,0.31,-5145,-1.39,-54655,-0.55
369,Entry long,2025-04-11 10:00,B=0|T=20250411T1400,18527.25,1,370545,825,0.22,1155,0.31,-5145,-1.39,-54655,-0.55
370,Exit long,2025-04-14 03:00,X,19080.75,1,371370,10245,2.76,13630,3.67,-735,-0.20,-44410,-0.44
370,Entry long,2025-04-11 11:45,B=1|T=20250411T1545,18568.5,1,371370,10245,2.76,13630,3.67,-735,-0.20,-44410,-0.44
371,Exit long,2025-04-14 03:15,X,19104,1,381615,465,0.12,900,0.24,0,0.00,-43945,-0.44
371,Entry long,2025-04-14 03:00,B=0|T=20250414T0700,19080.75,1,381615,465,0.12,900,0.24,0,0.00,-43945,-0.44
372,Exit long,2025-04-14 04:00,X,19147.5,1,382080,870,0.23,1560,0.41,-470,-0.12,-43075,-0.43
372,Entry long,2025-04-14 03:15,B=1|T=20250414T0715,19104,1,382080,870,0.23,1560,0.41,-470,-0.12,-43075,-0.43
373,Exit long,2025-04-14 15:00,X,19088.25,1,382950,-1185,-0.31,2170,0.57,-8200,-2.14,-44260,-0.44
373,Entry long,2025-04-14 04:00,B=0|T=20250414T0800,19147.5,1,382950,-1185,-0.31,2170,0.57,-8200,-2.14,-44260,-0.44
374,Exit long,2025-04-14 15:45,X,18942.25,1,381765,-2920,-0.76,0,0.00,-3340,-0.87,-47180,-0.47
374,Entry long,2025-04-14 15:00,B=1|T=20250414T1900,19088.25,1,381765,-2920,-0.76,0,0.00,-3340,-0.87,-47180,-0.47
375,Exit long,2025-04-14 21:00,X,18935.5,1,378845,-135,-0.04,385,0.10,-3000,-0.79,-47315,-0.47
375,Entry long,2025-04-14 15:45,B=0|T=20250414T1945,18942.25,1,378845,-135,-0.04,385,0.10,-3000,-0.79,-47315,-0.47
376,Exit long,2025-04-14 21:30,X,18905.5,1,378710,-600,-0.16,290,0.08,-825,-0.22,-47915,-0.48
376,Entry long,2025-04-14 21:00,B=1|T=20250415T0100,18935.5,1,378710,-600,-0.16,290,0.08,-825,-0.22,-47915,-0.48
377,Exit long,2025-04-14 22:00,X,18929,1,378110,470,0.12,630,0.17,-270,-0.07,-47445,-0.47
377,Entry long,2025-04-14 21:30,B=0|T=20250415T0130,18905.5,1,378110,470,0.12,630,0.17,-270,-0.07,-47445,-0.47
378,Exit long,2025-04-14 22:15,X,18876.5,1,378580,-1050,-0.28,160,0.04,-1105,-0.29,-48495,-0.48
378,Entry long,2025-04-14 22:00,B=1|T=20250415T0200,18929,1,378580,-1050,-0.28,160,0.04,-1105,-0.29,-48495,-0.48
379,Exit long,2025-04-14 23:15,X,18899.5,1,377530,460,0.12,550,0.15,-300,-0.08,-48035,-0.48
379,Entry long,2025-04-14 22:15,B=0|T=20250415T0215,18876.5,1,377530,460,0.12,550,0.15,-300,-0.08,-48035,-0.48
380,Exit long,2025-04-15 07:45,X,18888.25,1,377990,-225,-0.06,2820,0.75,-600,-0.16,-48260,-0.48
380,Entry long,2025-04-14 23:15,B=1|T=20250415T0315,18899.5,1,377990,-225,-0.06,2820,0.75,-600,-0.16,-48260,-0.48
381,Exit long,2025-04-15 08:00,X,18916,1,377765,555,0.15,790,0.21,-140,-0.04,-47705,-0.48
381,Entry long,2025-04-15 07:45,B=0|T=20250415T1145,18888.25,1,377765,555,0.15,790,0.21,-140,-0.04,-47705,-0.48
382,Exit long,2025-04-15 08:15,X,18858.25,1,378320,-1155,-0.31,0,0.00,-1605,-0.42,-48860,-0.49
382,Entry long,2025-04-15 08:00,B=1|T=20250415T1200,18916,1,378320,-1155,-0.31,0,0.00,-1605,-0.42,-48860,-0.49
383,Exit long,2025-04-15 09:00,X,18957,1,377165,1975,0.52,2285,0.61,-10,0.00,-46885,-0.47
383,Entry long,2025-04-15 08:15,B=0|T=20250415T1215,18858.25,1,377165,1975,0.52,2285,0.61,-10,0.00,-46885,-0.47
384,Exit long,2025-04-15 12:45,X,18964,1,379140,140,0.04,3755,0.99,-650,-0.17,-46745,-0.47
384,Entry long,2025-04-15 09:00,B=1|T=20250415T1300,18957,1,379140,140,0.04,3755,0.99,-650,-0.17,-46745,-0.47
385,Exit long,2025-04-15 13:00,X,18987.75,1,379280,475,0.13,910,0.24,-430,-0.11,-46270,-0.46
385,Entry long,2025-04-15 12:45,B=0|T=20250415T1645,18964,1,379280,475,0.13,910,0.24,-430,-0.11,-46270,-0.46
386,Exit long,2025-04-15 13:15,X,18925.5,1,379755,-1245,-0.33,100,0.03,-1595,-0.42,-47515,-0.48
386,Entry long,2025-04-15 13:00,B=1|T=20250415T1700,18987.75,1,379755,-1245,-0.33,100,0.03,-1595,-0.42,-47515,-0.48
387,Exit long,2025-04-15 13:30,X,18970.25,1,378510,895,0.24,1270,0.34,-130,-0.03,-46620,-0.47
387,Entry long,2025-04-15 13:15,B=0|T=20250415T1715,18925.5,1,378510,895,0.24,1270,0.34,-130,-0.03,-46620,-0.47
388,Exit long,2025-04-15 13:45,X,18952,1,379405,-365,-0.10,250,0.07,-1160,-0.31,-46985,-0.47
388,Entry long,2025-04-15 13:30,B=1|T=20250415T1730,18970.25,1,379405,-365,-0.10,250,0.07,-1160,-0.31,-46985,-0.47
389,Exit long,2025-04-15 14:30,X,18970,1,379040,360,0.09,400,0.11,-1355,-0.36,-46625,-0.47
389,Entry long,2025-04-15 13:45,B=0|T=20250415T1745,18952,1,379040,360,0.09,400,0.11,-1355,-0.36,-46625,-0.47
390,Exit long,2025-04-15 15:15,X,18962,1,379400,-160,-0.04,615,0.16,-610,-0.16,-46785,-0.47
390,Entry long,2025-04-15 14:30,B=1|T=20250415T1830,18970,1,379400,-160,-0.04,615,0.16,-610,-0.16,-46785,-0.47
391,Exit long,2025-04-16 04:30,X,18806,1,379240,-3120,-0.82,540,0.14,-9150,-2.41,-49905,-0.50
391,Entry long,2025-04-15 15:15,B=0|T=20250415T1915,18962,1,379240,-3120,-0.82,540,0.14,-9150,-2.41,-49905,-0.50
392,Exit long,2025-04-16 08:45,X,18636.25,1,376120,-3395,-0.90,0,0.00,-3520,-0.94,-53300,-0.53
392,Entry long,2025-04-16 04:30,B=1|T=20250416T0830,18806,1,376120,-3395,-0.90,0,0.00,-3520,-0.94,-53300,-0.53
393,Exit long,2025-04-16 10:15,X,18618,1,372725,-365,-0.10,865,0.23,-2540,-0.68,-53665,-0.54
393,Entry long,2025-04-16 08:45,B=0|T=20250416T1245,18636.25,1,372725,-365,-0.10,865,0.23,-2540,-0.68,-53665,-0.54
394,Exit long,2025-04-16 11:30,X,18651,1,372360,660,0.18,2340,0.63,-530,-0.14,-53005,-0.53
394,Entry long,2025-04-16 10:15,B=1|T=20250416T1415,18618,1,372360,660,0.18,2340,0.63,-530,-0.14,-53005,-0.53
395,Exit long,2025-04-16 20:00,X,18447.5,1,373020,-4070,-1.09,155,0.04,-10695,-2.87,-57075,-0.57
395,Entry long,2025-04-16 11:30,B=0|T=20250416T1530,18651,1,373020,-4070,-1.09,155,0.04,-10695,-2.87,-57075,-0.57
396,Exit long,2025-04-16 20:15,X,18430,1,368950,-350,-0.09,250,0.07,-735,-0.20,-57425,-0.57
396,Entry long,2025-04-16 20:00,B=1|T=20250417T0000,18447.5,1,368950,-350,-0.09,250,0.07,-735,-0.20,-57425,-0.57
397,Exit long,2025-04-16 20:30,X,18449.5,1,368600,390,0.11,440,0.12,-225,-0.06,-57035,-0.57
397,Entry long,2025-04-16 20:15,B=0|T=20250417T0015,18430,1,368600,390,0.11,440,0.12,-225,-0.06,-57035,-0.57
398,Exit long,2025-04-17 07:00,X,18457.75,1,368990,165,0.04,4065,1.10,-135,-0.04,-56870,-0.57
398,Entry long,2025-04-16 20:30,B=1|T=20250417T0030,18449.5,1,368990,165,0.04,4065,1.10,-135,-0.04,-56870,-0.57
399,Exit long,2025-04-17 07:15,X,18511.5,1,369155,1075,0.29,1220,0.33,-5,0.00,-55795,-0.56
399,Entry long,2025-04-17 07:00,B=0|T=20250417T1100,18457.75,1,369155,1075,0.29,1220,0.33,-5,0.00,-55795,-0.56
400,Exit long,2025-04-17 09:30,X,18416.5,1,370230,-1900,-0.51,2255,0.61,-2580,-0.70,-57695,-0.58
400,Entry long,2025-04-17 07:15,B=1|T=20250417T1115,18511.5,1,370230,-1900,-0.51,2255,0.61,-2580,-0.70,-57695,-0.58
401,Exit long,2025-04-21 01:30,X,18247.75,1,368330,-3375,-0.92,2190,0.59,-4550,-1.24,-61070,-0.61
401,Entry long,2025-04-17 09:30,B=0|T=20250417T1330,18416.5,1,368330,-3375,-0.92,2190,0.59,-4550,-1.24,-61070,-0.61
402,Exit long,2025-04-21 03:00,X,18175,1,364955,-1455,-0.40,180,0.05,-1510,-0.41,-62525,-0.63
402,Entry long,2025-04-21 01:30,B=1|T=20250421T0530,18247.75,1,364955,-1455,-0.40,180,0.05,-1510,-0.41,-62525,-0.63
403,Exit long,2025-04-21 04:30,X,18180,1,363500,100,0.03,395,0.11,-620,-0.17,-62425,-0.62
403,Entry long,2025-04-21 03:00,B=0|T=20250421T0700,18175,1,363500,100,0.03,395,0.11,-620,-0.17,-62425,-0.62
404,Exit long,2025-04-21 04:45,X,18172.25,1,363600,-155,-0.04,60,0.02,-440,-0.12,-62580,-0.63
404,Entry long,2025-04-21 04:30,B=1|T=20250421T0830,18180,1,363600,-155,-0.04,60,0.02,-440,-0.12,-62580,-0.63
405,Exit long,2025-04-21 05:15,X,18164.25,1,363445,-160,-0.04,190,0.05,-745,-0.20,-62740,-0.63
405,Entry long,2025-04-21 04:45,B=0|T=20250421T0845,18172.25,1,363445,-160,-0.04,190,0.05,-745,-0.20,-62740,-0.63
406,Exit long,2025-04-21 07:15,X,18111.5,1,363285,-1055,-0.29,990,0.27,-1675,-0.46,-63795,-0.64
406,Entry long,2025-04-21 05:15,B=1|T=20250421T0915,18164.25,1,363285,-1055,-0.29,990,0.27,-1675,-0.46,-63795,-0.64
407,Exit long,2025-04-21 07:45,X,18106.25,1,362230,-105,-0.03,160,0.04,-630,-0.17,-63900,-0.64
407,Entry long,2025-04-21 07:15,B=0|T=20250421T1115,18111.5,1,362230,-105,-0.03,160,0.04,-630,-0.17,-63900,-0.64
408,Exit long,2025-04-21 09:30,X,18083.25,1,362125,-460,-0.13,1175,0.32,-910,-0.25,-64360,-0.64
408,Entry long,2025-04-21 07:45,B=1|T=20250421T1145,18106.25,1,362125,-460,-0.13,1175,0.32,-910,-0.25,-64360,-0.64
409,Exit long,2025-04-21 15:30,X,17846.25,1,361665,-4740,-1.31,735,0.20,-7665,-2.12,-69100,-0.69
409,Entry long,2025-04-21 09:30,B=0|T=20250421T1330,18083.25,1,361665,-4740,-1.31,735,0.20,-7665,-2.12,-69100,-0.69
410,Exit long,2025-04-22 13:15,X,18258.75,1,356925,8250,2.31,13355,3.74,-360,-0.10,-60850,-0.61
410,Entry long,2025-04-21 15:30,B=1|T=20250421T1930,17846.25,1,356925,8250,2.31,13355,3.74,-360,-0.10,-60850,-0.61
411,Exit long,2025-04-22 18:00,X,18687.25,1,365175,8570,2.35,10260,2.81,-950,-0.26,-52280,-0.52
411,Entry long,2025-04-22 13:15,B=0|T=20250422T1715,18258.75,1,365175,8570,2.35,10260,2.81,-950,-0.26,-52280,-0.52
412,Exit long,2025-04-23 01:00,X,18695,1,373745,155,0.04,2310,0.62,-1270,-0.34,-52125,-0.52
412,Entry long,2025-04-22 18:00,B=1|T=20250422T2200,18687.25,1,373745,155,0.04,2310,0.62,-1270,-0.34,-52125,-0.52
413,Exit long,2025-04-23 01:30,X,18739,1,373900,880,0.24,1085,0.29,-265,-0.07,-51245,-0.51
413,Entry long,2025-04-23 01:00,B=0|T=20250423T0500,18695,1,373900,880,0.24,1085,0.29,-265,-0.07,-51245,-0.51
414,Exit long,2025-04-23 11:45,X,18876.75,1,374780,2755,0.74,8530,2.28,-510,-0.14,-48490,-0.48
414,Entry long,2025-04-23 01:30,B=1|T=20250423T0530,18739,1,374780,2755,0.74,8530,2.28,-510,-0.14,-48490,-0.48
415,Exit long,2025-04-24 06:30,X,18781,1,377535,-1915,-0.51,1790,0.47,-5640,-1.49,-50405,-0.50
415,Entry long,2025-04-23 11:45,B=0|T=20250423T1545,18876.75,1,377535,-1915,-0.51,1790,0.47,-5640,-1.49,-50405,-0.50
416,Exit long,2025-04-24 07:00,X,18775.75,1,375620,-105,-0.03,1170,0.31,-255,-0.07,-50510,-0.51
416,Entry long,2025-04-24 06:30,B=1|T=20250424T1030,18781,1,375620,-105,-0.03,1170,0.31,-255,-0.07,-50510,-0.51
417,Exit long,2025-04-24 07:45,X,18769.25,1,375515,-130,-0.03,800,0.21,-925,-0.25,-50640,-0.51
417,Entry long,2025-04-24 07:00,B=0|T=20250424T1100,18775.75,1,375515,-130,-0.03,800,0.21,-925,-0.25,-50640,-0.51
418,Exit long,2025-04-24 21:45,X,19411,1,375385,12835,3.42,14010,3.73,-5,0.00,-37805,-0.38
418,Entry long,2025-04-24 07:45,B=1|T=20250424T1145,18769.25,1,375385,12835,3.42,14010,3.73,-5,0.00,-37805,-0.38
419,Exit long,2025-04-25 12:15,X,19424,1,388220,260,0.07,1730,0.45,-3895,-1.00,-37545,-0.38
419,Entry long,2025-04-24 21:45,B=0|T=20250425T0145,19411,1,388220,260,0.07,1730,0.45,-3895,-1.00,-37545,-0.38
420,Exit long,2025-04-27 23:00,X,19408,1,388480,-320,-0.08,3300,0.85,-995,-0.26,-37865,-0.38
420,Entry long,2025-04-25 12:15,B=1|T=20250425T1615,19424,1,388480,-320,-0.08,3300,0.85,-995,-0.26,-37865,-0.38
421,Exit long,2025-04-27 23:15,X,19410.25,1,388160,45,0.01,245,0.06,-225,-0.06,-37820,-0.38
421,Entry long,2025-04-27 23:00,B=0|T=20250428T0300,19408,1,388160,45,0.01,245,0.06,-225,-0.06,-37820,-0.38
422,Exit long,2025-04-28 00:00,X,19411.5,1,388205,25,0.01,75,0.02,-300,-0.08,-37795,-0.38
422,Entry long,2025-04-27 23:15,B=1|T=20250428T0315,19410.25,1,388205,25,0.01,75,0.02,-300,-0.08,-37795,-0.38
423,Exit long,2025-04-28 00:15,X,19422.75,1,388230,225,0.06,275,0.07,-105,-0.03,-37570,-0.38
423,Entry long,2025-04-28 00:00,B=0|T=20250428T0400,19411.5,1,388230,225,0.06,275,0.07,-105,-0.03,-37570,-0.38
424,Exit long,2025-04-28 00:45,X,19411.25,1,388455,-230,-0.06,100,0.03,-355,-0.09,-37800,-0.38
424,Entry long,2025-04-28 00:15,B=1|T=20250428T0415,19422.75,1,388455,-230,-0.06,100,0.03,-355,-0.09,-37800,-0.38
425,Exit long,2025-04-28 02:00,X,19446,1,388225,695,0.18,805,0.21,-145,-0.04,-37105,-0.37
425,Entry long,2025-04-28 00:45,B=0|T=20250428T0445,19411.25,1,388225,695,0.18,805,0.21,-145,-0.04,-37105,-0.37
426,Exit long,2025-04-28 05:30,X,19528.75,1,388920,1655,0.43,1835,0.47,-120,-0.03,-35450,-0.35
426,Entry long,2025-04-28 02:00,B=1|T=20250428T0600,19446,1,388920,1655,0.43,1835,0.47,-120,-0.03,-35450,-0.35
427,Exit long,2025-04-28 08:30,X,19529.25,1,390575,10,0.00,225,0.06,-1250,-0.32,-35440,-0.35
427,Entry long,2025-04-28 05:30,B=0|T=20250428T0930,19528.75,1,390575,10,0.00,225,0.06,-1250,-0.32,-35440,-0.35
428,Exit long,2025-04-28 09:45,X,19465.25,1,390585,-1280,-0.33,1875,0.48,-1510,-0.39,-36720,-0.37
428,Entry long,2025-04-28 08:30,B=1|T=20250428T1230,19529.25,1,390585,-1280,-0.33,1875,0.48,-1510,-0.39,-36720,-0.37
429,Exit long,2025-04-28 10:30,X,19522.5,1,389305,1145,0.29,1480,0.38,-640,-0.16,-35575,-0.36
429,Entry long,2025-04-28 09:45,B=0|T=20250428T1345,19465.25,1,389305,1145,0.29,1480,0.38,-640,-0.16,-35575,-0.36
430,Exit long,2025-04-28 10:45,X,19470.5,1,390450,-1040,-0.27,335,0.09,-1250,-0.32,-36615,-0.37
430,Entry long,2025-04-28 10:30,B=1|T=20250428T1430,19522.5,1,390450,-1040,-0.27,335,0.09,-1250,-0.32,-36615,-0.37
431,Exit long,2025-04-28 14:30,X,19420,1,389410,-1010,-0.26,510,0.13,-4265,-1.10,-37625,-0.38
431,Entry long,2025-04-28 10:45,B=0|T=20250428T1445,19470.5,1,389410,-1010,-0.26,510,0.13,-4265,-1.10,-37625,-0.38
432,Exit long,2025-04-29 06:30,X,19519,1,388400,1980,0.51,4220,1.09,-215,-0.06,-35645,-0.36
432,Entry long,2025-04-28 14:30,B=1|T=20250428T1830,19420,1,388400,1980,0.51,4220,1.09,-215,-0.06,-35645,-0.36
433,Exit long,2025-04-29 10:45,X,19596.75,1,390380,1555,0.40,1800,0.46,-2820,-0.72,-34090,-0.34
433,Entry long,2025-04-29 06:30,B=0|T=20250429T1030,19519,1,390380,1555,0.40,1800,0.46,-2820,-0.72,-34090,-0.34
434,Exit long,2025-04-29 11:15,X,19553.75,1,391935,-860,-0.22,370,0.09,-1690,-0.43,-34950,-0.35
434,Entry long,2025-04-29 10:45,B=1|T=20250429T1445,19596.75,1,391935,-860,-0.22,370,0.09,-1690,-0.43,-34950,-0.35
435,Exit long,2025-04-29 11:30,X,19577.75,1,391075,480,0.12,510,0.13,-1075,-0.27,-34470,-0.34
435,Entry long,2025-04-29 11:15,B=0|T=20250429T1515,19553.75,1,391075,480,0.12,510,0.13,-1075,-0.27,-34470,-0.34
436,Exit long,2025-04-29 11:45,X,19539,1,391555,-775,-0.20,60,0.02,-945,-0.24,-35245,-0.35
436,Entry long,2025-04-29 11:30,B=1|T=20250429T1530,19577.75,1,391555,-775,-0.20,60,0.02,-945,-0.24,-35245,-0.35
437,Exit long,2025-04-29 12:00,X,19589.5,1,390780,1010,0.26,1340,0.34,-55,-0.01,-34235,-0.34
437,Entry long,2025-04-29 11:45,B=0|T=20250429T1545,19539,1,390780,1010,0.26,1340,0.34,-55,-0.01,-34235,-0.34
438,Exit long,2025-04-29 12:45,X,19494.25,1,391790,-1905,-0.49,35,0.01,-2370,-0.60,-36140,-0.36
438,Entry long,2025-04-29 12:00,B=1|T=20250429T1600,19589.5,1,391790,-1905,-0.49,35,0.01,-2370,-0.60,-36140,-0.36
439,Exit long,2025-04-29 13:15,X,19558.25,1,389885,1280,0.33,1655,0.42,-225,-0.06,-34860,-0.35
439,Entry long,2025-04-29 12:45,B=0|T=20250429T1645,19494.25,1,389885,1280,0.33,1655,0.42,-225,-0.06,-34860,-0.35
440,Exit long,2025-04-29 19:00,X,19551.25,1,391165,-140,-0.04,2605,0.67,-270,-0.07,-35000,-0.35
440,Entry long,2025-04-29 13:15,B=1|T=20250429T1715,19558.25,1,391165,-140,-0.04,2605,0.67,-270,-0.07,-35000,-0.35
441,Exit long,2025-04-29 19:30,X,19570.75,1,391025,390,0.10,465,0.12,-15,0.00,-34610,-0.35
441,Entry long,2025-04-29 19:00,B=0|T=20250429T2300,19551.25,1,391025,390,0.10,465,0.12,-15,0.00,-34610,-0.35
442,Exit long,2025-04-29 20:15,X,19555,1,391415,-315,-0.08,275,0.07,-490,-0.13,-34925,-0.35
442,Entry long,2025-04-29 19:30,B=1|T=20250429T2330,19570.75,1,391415,-315,-0.08,275,0.07,-490,-0.13,-34925,-0.35
443,Exit long,2025-04-29 20:30,X,19555.75,1,391100,15,0.00,275,0.07,-185,-0.05,-34910,-0.35
443,Entry long,2025-04-29 20:15,B=0|T=20250430T0015,19555,1,391100,15,0.00,275,0.07,-185,-0.05,-34910,-0.35
444,Exit long,2025-04-29 20:45,X,19531.25,1,391115,-490,-0.13,5,0.00,-740,-0.19,-35400,-0.35
444,Entry long,2025-04-29 20:30,B=1|T=20250430T0030,19555.75,1,391115,-490,-0.13,5,0.00,-740,-0.19,-35400,-0.35
445,Exit long,2025-04-29 22:30,X,19525.5,1,390625,-115,-0.03,270,0.07,-625,-0.16,-35515,-0.36
445,Entry long,2025-04-29 20:45,B=0|T=20250430T0045,19531.25,1,390625,-115,-0.03,270,0.07,-625,-0.16,-35515,-0.36
446,Exit long,2025-04-29 22:45,X,19509.25,1,390510,-325,-0.08,10,0.00,-380,-0.10,-35840,-0.36
446,Entry long,2025-04-29 22:30,B=1|T=20250430T0230,19525.5,1,390510,-325,-0.08,10,0.00,-380,-0.10,-35840,-0.36
447,Exit long,2025-04-30 00:15,X,19528,1,390185,375,0.10,620,0.16,-480,-0.12,-35465,-0.35
447,Entry long,2025-04-29 22:45,B=0|T=20250430T0245,19509.25,1,390185,375,0.10,620,0.16,-480,-0.12,-35465,-0.35
448,Exit long,2025-04-30 01:00,X,19518,1,390560,-200,-0.05,90,0.02,-320,-0.08,-35665,-0.36
448,Entry long,2025-04-30 00:15,B=1|T=20250430T0415,19528,1,390560,-200,-0.05,90,0.02,-320,-0.08,-35665,-0.36
449,Exit long,2025-04-30 01:30,X,19528,1,390360,200,0.05,375,0.10,-290,-0.07,-35465,-0.35
449,Entry long,2025-04-30 01:00,B=0|T=20250430T0500,19518,1,390360,200,0.05,375,0.10,-290,-0.07,-35465,-0.35
450,Exit long,2025-04-30 06:00,X,19587.75,1,390560,1195,0.31,1895,0.49,-245,-0.06,-34270,-0.34
450,Entry long,2025-04-30 01:30,B=1|T=20250430T0530,19528,1,390560,1195,0.31,1895,0.49,-245,-0.06,-34270,-0.34
451,Exit long,2025-04-30 13:30,X,19500.25,1,391755,-1750,-0.45,265,0.07,-9680,-2.47,-36020,-0.36
451,Entry long,2025-04-30 06:00,B=0|T=20250430T1000,19587.75,1,391755,-1750,-0.45,265,0.07,-9680,-2.47,-36020,-0.36
452,Exit long,2025-05-01 02:45,X,19922,1,390005,8435,2.16,9475,2.43,-1055,-0.27,-27585,-0.28
452,Entry long,2025-04-30 13:30,B=1|T=20250430T1730,19500.25,1,390005,8435,2.16,9475,2.43,-1055,-0.27,-27585,-0.28
453,Exit long,2025-05-01 03:00,X,19943,1,398440,420,0.11,470,0.12,-415,-0.10,-27165,-0.27
453,Entry long,2025-05-01 02:45,B=0|T=20250501T0645,19922,1,398440,420,0.11,470,0.12,-415,-0.10,-27165,-0.27
454,Exit long,2025-05-01 03:45,X,19956.25,1,398860,265,0.07,670,0.17,-295,-0.07,-26900,-0.27
454,Entry long,2025-05-01 03:00,B=1|T=20250501T0700,19943,1,398860,265,0.07,670,0.17,-295,-0.07,-26900,-0.27
455,Exit long,2025-05-01 15:15,X,20017,1,399125,1215,0.30,3390,0.85,-1925,-0.48,-25685,-0.26
455,Entry long,2025-05-01 03:45,B=0|T=20250501T0745,19956.25,1,399125,1215,0.30,3390,0.85,-1925,-0.48,-25685,-0.26
456,Exit long,2025-05-01 15:30,X,19981.75,1,400340,-705,-0.18,110,0.03,-855,-0.21,-26390,-0.26
456,Entry long,2025-05-01 15:15,B=1|T=20250501T1915,20017,1,400340,-705,-0.18,110,0.03,-855,-0.21,-26390,-0.26
457,Exit long,2025-05-01 20:45,X,19943.25,1,399635,-770,-0.19,765,0.19,-4645,-1.16,-27160,-0.27
457,Entry long,2025-05-01 15:30,B=0|T=20250501T1930,19981.75,1,399635,-770,-0.19,765,0.19,-4645,-1.16,-27160,-0.27
458,Exit long,2025-05-02 03:45,X,19903,1,398865,-805,-0.20,1235,0.31,-1205,-0.30,-27965,-0.28
458,Entry long,2025-05-01 20:45,B=1|T=20250502T0045,19943.25,1,398865,-805,-0.20,1235,0.31,-1205,-0.30,-27965,-0.28
459,Exit long,2025-05-02 04:00,X,19922.5,1,398060,390,0.10,465,0.12,-245,-0.06,-27575,-0.28
459,Entry long,2025-05-02 03:45,B=0|T=20250502T0745,19903,1,398060,390,0.10,465,0.12,-245,-0.06,-27575,-0.28
460,Exit long,2025-05-02 04:45,X,19870.25,1,398450,-1045,-0.26,540,0.14,-1115,-0.28,-28620,-0.29
460,Entry long,2025-05-02 04:00,B=1|T=20250502T0800,19922.5,1,398450,-1045,-0.26,540,0.14,-1115,-0.28,-28620,-0.29
461,Exit long,2025-05-02 06:00,X,19933.75,1,397405,1270,0.32,1290,0.32,-125,-0.03,-27350,-0.27
461,Entry long,2025-05-02 04:45,B=0|T=20250502T0845,19870.25,1,397405,1270,0.32,1290,0.32,-125,-0.03,-27350,-0.27
462,Exit long,2025-05-02 07:30,X,19923.75,1,398675,-200,-0.05,485,0.12,-645,-0.16,-27550,-0.28
462,Entry long,2025-05-02 06:00,B=1|T=20250502T1000,19933.75,1,398675,-200,-0.05,485,0.12,-645,-0.16,-27550,-0.28
463,Exit long,2025-05-02 08:15,X,19945,1,398475,425,0.11,425,0.11,-285,-0.07,-27125,-0.27
463,Entry long,2025-05-02 07:30,B=0|T=20250502T1130,19923.75,1,398475,425,0.11,425,0.11,-285,-0.07,-27125,-0.27
464,Exit long,2025-05-04 18:15,X,20135,1,398900,3800,0.95,6635,1.66,-215,-0.05,-23325,-0.23
464,Entry long,2025-05-02 08:15,B=1|T=20250502T1215,19945,1,398900,3800,0.95,6635,1.66,-215,-0.05,-23325,-0.23
465,Exit long,2025-05-05 09:30,X,20035.5,1,402700,-1990,-0.49,280,0.07,-3380,-0.84,-25315,-0.25
465,Entry long,2025-05-04 18:15,B=0|T=20250504T2215,20135,1,402700,-1990,-0.49,280,0.07,-3380,-0.84,-25315,-0.25
466,Exit long,2025-05-05 15:45,X,20065.5,1,400710,600,0.15,3120,0.78,-545,-0.14,-24715,-0.25
466,Entry long,2025-05-05 09:30,B=1|T=20250505T1330,20035.5,1,400710,600,0.15,3120,0.78,-545,-0.14,-24715,-0.25
467,Exit long,2025-05-06 10:15,X,19899.75,1,401310,-3315,-0.83,100,0.02,-6530,-1.63,-28030,-0.28
467,Entry long,2025-05-05 15:45,B=0|T=20250505T1945,20065.5,1,401310,-3315,-0.83,100,0.02,-6530,-1.63,-28030,-0.28
468,Exit long,2025-05-06 16:15,X,19819,1,397995,-1615,-0.41,2530,0.64,-1815,-0.46,-29645,-0.30
468,Entry long,2025-05-06 10:15,B=1|T=20250506T1415,19899.75,1,397995,-1615,-0.41,2530,0.64,-1815,-0.46,-29645,-0.30
469,Exit long,2025-05-06 18:00,X,20036.25,1,396380,4345,1.10,6295,1.59,-390,-0.10,-25300,-0.25
469,Entry long,2025-05-06 16:15,B=0|T=20250506T2015,19819,1,396380,4345,1.10,6295,1.59,-390,-0.10,-25300,-0.25
470,Exit long,2025-05-06 22:30,X,19982.25,1,400725,-1080,-0.27,1435,0.36,-1205,-0.30,-26380,-0.26
