kind,date,d,s,dur,vol,mult,dir,imp,rel5,r5sign,fwd1m,fwd5m,fwd15m,fwd60m,front,onesided,disp
monster,2023-02-14,536,16801,1,518,47.23,1,0,9.043,-1,13.75,29,45,74.75,,,
monster,2023-02-14,536,18201,1,481,35.72,1,14.65,2.214,1,2.75,12.75,14.25,28,,,
monster,2023-02-14,536,22266,1,532,40.64,-1,16.71,1.765,1,-5.75,-14,-10.75,,,,
monster,2023-02-15,537,5893,1,746,44.98,1,14.74,6.04,1,-0.25,-6.75,-13.75,28,,,
monster,2023-02-15,537,7299,1,655,38.23,1,9.868,3.318,1,-1.25,-18.5,19.75,-19.5,,,
monster,2023-02-15,537,8444,1,685,47.3,1,8.247,2.588,1,-8.75,-5.5,-24,-38.25,,,
monster,2023-02-15,537,9516,1,295,25.56,-1,11.02,2.767,-1,-2.75,-5.5,-13.25,0.25,,,
monster,2023-02-15,537,11358,1,239,28.68,-1,18.95,1.094,1,8,-7.25,-13,-34.25,,,
monster,2023-02-15,537,13500,1,269,34.67,1,5.43,7.6,1,-2,-6.25,10.5,59.25,,,
monster,2023-02-15,537,15346,1,405,38.69,1,12.45,1.053,1,3,0.5,2.25,36.25,,,
monster,2023-02-15,537,15739,1,555,48.26,-1,0,0.4138,-1,5.25,-4,-9.5,-23.75,,,
monster,2023-02-15,537,16844,1,588,50.8,1,5.692,2.136,1,6,6.25,4.5,-4,,,
monster,2023-02-15,537,19570,1,280,27.12,-1,5.477,1.647,-1,-0.75,14,-4,-2.75,,,
monster,2023-02-16,538,565,1,1130,32.13,-1,0.1983,3.5,-1,-12.5,-51.25,-70.75,-128.2,,,
monster,2023-02-16,538,5652,1,677,36.51,1,2.143,1.772,1,-0.75,-4.25,-30.75,-22.5,,,
monster,2023-02-16,538,7383,1,462,26.4,1,12.55,3.589,1,-15.5,-29.25,1.5,-0.75,,,
monster,2023-02-16,538,10593,1,217,25.76,1,6.094,4.312,1,5,3.25,29.5,-12.75,,,
monster,2023-02-16,538,11189,1,812,102.1,1,21.41,3.219,1,2.25,-2,6.75,-39,,,
monster,2023-02-16,538,12309,1,686,59.01,-1,12.26,1.97,-1,-2.75,22.25,7.25,13.75,,,
monster,2023-02-16,538,12589,1,286,34.18,-1,9.836,5.067,-1,4.5,-6.75,-6.75,-7.25,,,
monster,2023-02-16,538,12889,1,951,55.51,-1,19.58,0.5567,1,8,0.25,22,-10.25,,,
monster,2023-02-16,538,13808,1,256,28.98,-1,4.889,4.163,-1,-3.25,-9,-0,-29.5,,,
monster,2023-02-16,538,14391,1,421,38.98,-1,8.293,0.6562,-1,6,6,-18.25,-24.5,,,
monster,2023-02-16,538,15664,1,290,29.47,1,7.962,1.245,1,-8.25,-15.5,2.25,-12,,,
monster,2023-02-16,538,18742,1,431,41.95,-1,12.37,1.429,-1,-4.75,-3.25,-2.75,149.8,,,
monster,2023-02-16,538,18892,1,466,30.64,-1,8.803,2.32,-1,-2.5,-5,1.75,163,,,
monster,2023-02-16,538,20223,1,415,30.04,-1,15.77,4.152,-1,-0.5,-7,54.25,,,,
monster,2023-02-16,538,21163,1,345,26.42,-1,8.922,4.486,-1,7.25,-8.5,44.75,,,,
monster,2023-02-17,539,589,1,1157,32.77,-1,8.727,2.038,-1,-12.5,-6.25,46,-15.25,,,
monster,2023-02-17,539,4155,1,633,34.51,1,10.14,2.78,1,-25.75,-57.75,-77.25,-110,,,
monster,2023-02-17,539,5694,1,480,25.89,-1,12.86,1.123,-1,2,-25.25,-7.25,-8.75,,,
monster,2023-02-17,539,10295,1,405,44.14,-1,6.792,1.726,-1,-1,5.75,13.25,4.75,,,
monster,2023-02-17,539,12270,1,329,33.71,-1,5.673,2.333,-1,-2.25,-10.5,-8,-22.75,,,
monster,2023-02-17,539,16491,1,402,28.99,1,10.22,4.76,1,-7.75,-0.75,-5.75,68.75,,,
monster,2023-02-17,539,17646,1,534,50.34,1,8.101,3.125,1,7,9.5,24.25,45.75,,,
monster,2023-02-17,539,17766,1,234,25.83,1,11.2,5.902,1,0.75,-5.25,20.75,15.25,,,
monster,2023-02-17,539,20187,1,704,46.09,-1,11.95,0.766,1,4.25,3.75,19,,,,
monster,2023-02-21,541,7660,1,456,26.41,1,3.488,0.1304,-1,3,-13.25,0.25,-12,,,
monster,2023-02-21,541,9929,1,232,25.8,-1,4.355,1.692,-1,-9.5,-11.75,-0,-4.5,,,
monster,2023-02-21,541,17055,1,276,26.35,-1,3.011,1.342,-1,-5,0.75,-5.75,6,,,
monster,2023-02-21,541,18230,1,762,57.11,1,7.97,2,1,-2,-7.75,10,-15.75,,,
monster,2023-02-21,541,18878,1,961,61.6,1,22.96,0.7143,1,2.25,8.5,-10.5,-24.5,,,
monster,2023-02-22,542,10273,1,435,47.41,1,11.32,3.086,1,-4,-0.75,7.75,24.5,,,
monster,2023-02-22,542,11404,1,621,65.66,1,11.71,1.333,1,-3.25,2.5,-6,21.25,,,
monster,2023-02-22,542,11656,1,258,26.71,1,0,1.706,1,-2.75,1.75,-9.75,22,,,
monster,2023-02-22,542,16681,1,336,29.69,1,18.57,5.961,1,18.75,-2.25,-17.5,-104,,,
monster,2023-02-22,542,18288,1,406,29.21,-1,12.71,6.486,-1,-9,-18.75,-18.25,1.5,,,
monster,2023-02-22,542,18411,1,329,26.16,-1,9.339,1.531,-1,5.5,0.75,-21.75,13.5,,,
monster,2023-02-22,542,18597,1,547,54.7,-1,19.1,4,1,-4,20.5,-5.5,35.5,,,
monster,2023-02-22,542,19346,1,1007,79.5,-1,35.52,1.632,1,-1.25,30.75,23.5,44,,,
monster,2023-02-22,542,19686,1,391,38.33,-1,4.898,5.923,-1,-13.5,1.5,-23.25,-9.5,,,
monster,2023-02-22,542,21459,1,713,50.24,-1,11.6,2,1,-5.25,21.5,32.75,,,,
monster,2023-02-23,543,1179,1,941,26.33,-1,9.565,0.1197,-1,-17.75,-3,4.25,87,,,
monster,2023-02-23,543,4745,1,811,39.8,-1,9.704,2.042,-1,13.25,27.25,14.25,96,,,
monster,2023-02-23,543,6044,1,583,32.78,-1,5.028,2.123,-1,7.25,-3.5,17.25,49.75,,,
monster,2023-02-23,543,8099,1,854,61.04,-1,8.496,4.393,-1,10.5,-5.75,11,-6.75,,,
monster,2023-02-23,543,8640,1,883,76.29,-1,13.33,1.412,-1,-13,-4.25,-9.5,-40.75,,,
monster,2023-02-23,543,9067,1,382,26.82,-1,2.166,0.8172,-1,5.25,-4.25,-6.5,-37.75,,,
monster,2023-02-23,543,11140,1,400,41.06,1,7.528,1.121,1,3.75,-1.5,-1.5,7,,,
monster,2023-02-23,543,11386,1,214,25.3,1,7.529,2.245,1,-7.75,-21.5,-2,-2.75,,,
monster,2023-02-23,543,12607,1,259,32.61,-1,6.903,0.1765,-1,2.5,9.75,9.25,-39.75,,,
monster,2023-02-23,543,12781,1,726,47.79,1,16.74,3.241,1,-22.5,-34.75,-32.25,13.25,,,
monster,2023-02-23,543,15278,1,470,44.2,-1,6,2.744,1,-1.75,-1.75,-6.5,-99.25,,,
monster,2023-02-23,543,15450,1,394,33.32,-1,8.308,1.741,1,-2.75,-21,-12,-108.2,,,
monster,2023-02-23,543,15726,1,259,26.01,-1,2.459,2.982,1,1.5,9,3.25,-83,,,
monster,2023-02-23,543,17220,1,807,50.97,1,22.55,3.253,1,0.75,13.75,25,57.25,,,
monster,2023-02-23,543,17692,1,362,33.52,-1,9.449,0.03636,-1,0.25,-2.5,-30.75,-50,,,
monster,2023-02-23,543,19659,1,653,51.62,-1,14.6,1.062,-1,0.75,-7.75,-23.75,-16.5,,,
monster,2023-02-24,544,8540,1,437,30.05,1,10.17,4.963,1,-0.25,-17.5,-35.5,-71,,,
monster,2023-02-24,544,9096,1,362,25.42,-1,9,0.8333,-1,-14,2.25,1,38,,,
monster,2023-02-24,544,10859,1,288,28.99,1,5.909,0.04444,1,-2.75,-3.5,-22.75,-12.75,,,
monster,2023-02-24,544,17716,1,851,69.52,-1,25.29,2.49,-1,-5.25,-7.5,-1.75,-33,,,
monster,2023-02-24,544,19375,1,336,25.26,1,3.75,2.701,1,0,3.75,11.5,-33.5,,,
monster,2023-02-27,545,4528,1,722,30.06,-1,12.68,2.676,-1,-19.5,-17.25,-20.5,-16.75,,,
monster,2023-02-27,545,5224,1,802,42.3,-1,11.71,1.489,-1,6,-17,-27.75,-10.25,,,
monster,2023-02-27,545,6297,1,1140,72.92,-1,12.86,1.619,-1,6.75,-7.5,1,9.25,,,
monster,2023-02-27,545,7014,1,982,74.54,-1,13.46,0.5574,-1,-1.5,-6.75,-4.75,3.25,,,
monster,2023-02-27,545,8402,1,449,27.64,1,5.379,0.9818,1,2,-2,-2,2.75,,,
monster,2023-02-27,545,11064,1,232,25.29,1,7.612,3.547,1,-1.75,-6.25,-9.75,8.25,,,
monster,2023-02-27,545,12604,1,378,47.6,1,8.571,1.559,1,-1.75,-3.5,1,1.75,,,
monster,2023-02-27,545,16160,1,217,25.14,1,1.89,2.488,1,2.5,23.5,24.25,-29.75,,,
monster,2023-02-27,545,17350,1,910,73.19,-1,15.24,2.043,-1,-3.25,4.75,2,43.25,,,
monster,2023-02-27,545,20872,1,859,49.94,-1,12.17,0.1308,1,2,-2.5,-4,,,,
monster,2023-02-27,545,21738,1,1051,51.23,-1,9.375,0.3913,-1,-1.25,-0,7.25,,,,
monster,2023-02-27,545,22556,1,841,58.37,-1,8.291,1.909,1,4.75,-1.75,-5,,,,
monster,2023-02-28,546,10206,1,416,33.59,1,5.161,0.7143,-1,2,12,14.5,37,,,
monster,2023-02-28,546,10425,1,1024,78.32,1,12.34,0.9897,1,-6.5,-12,-7.75,25.25,,,
monster,2023-02-28,546,12214,1,396,35.07,1,7.934,1.667,1,8.25,17.25,21.5,27,,,
monster,2023-02-28,546,16645,1,351,27.77,-1,6.667,0.9157,-1,4.75,-4.25,4.75,41,,,
monster,2023-02-28,546,18183,1,605,42.81,-1,9.635,1.943,-1,-6.75,2.75,-7,41.75,,,
monster,2023-03-01,547,6040,1,813,41.6,-1,5.604,2.679,-1,6.75,20.25,4,-59.5,,,
monster,2023-03-01,547,8372,1,423,30.36,1,7.423,3.101,1,7.75,9.25,0.25,14.5,,,
monster,2023-03-01,547,9946,1,284,31.58,-1,10.57,0.1754,-1,-6,-5.75,-10,22,,,
monster,2023-03-01,547,10509,1,414,33.87,1,4.303,1.261,1,-2.75,4.25,-13.25,-40.75,,,
monster,2023-03-01,547,10894,1,287,29.01,-1,0.9836,0.06452,1,1.25,-2.25,-11.75,33.5,,,
monster,2023-03-01,547,12950,1,353,32.63,-1,5.821,2.333,-1,-0.5,6.25,-1.25,31.5,,,
monster,2023-03-01,547,18101,1,338,27.13,-1,5.238,2.48,-1,-1.75,-0.25,-8.75,1.75,,,
monster,2023-03-02,548,3946,1,691,28.6,1,7.853,1.165,1,-10.75,-22,-18.25,-38.75,,,
monster,2023-03-02,548,5645,1,553,25.71,1,5.233,0.7895,1,-16,-9,-14,-25.75,,,
monster,2023-03-02,548,6478,1,533,27.14,1,4.685,0.6,1,2.25,-11.75,-24.25,-11.25,,,
monster,2023-03-02,548,11008,1,463,40.09,1,5.18,1.767,1,5.25,3,-15.25,-2,,,
monster,2023-03-02,548,14824,1,1078,75.3,1,26.46,2.537,1,12.75,19,16,99.5,,,
monster,2023-03-02,548,14954,1,419,40.1,1,1.446,6.459,1,-14.25,-31.5,-16.5,39.75,,,
monster,2023-03-02,548,16110,1,534,45.84,1,6.933,3.843,1,3.5,46,36.75,42.5,,,
monster,2023-03-02,548,16230,1,693,63.72,1,12.39,2.806,1,-1.5,25.5,14,28.5,,,
monster,2023-03-02,548,18015,1,405,29.24,1,4.681,4.864,1,1.25,10.25,-8.25,13.5,,,
monster,2023-03-02,548,22167,1,511,32.84,1,5.253,1.5,1,6,5,-21.25,,,,
monster,2023-03-03,549,3303,1,659,29.3,1,6,1.913,1,-2.75,-4.5,-1.75,-14.75,,,
monster,2023-03-03,549,4886,1,686,33.3,-1,2.373,1.86,1,13.5,33.25,25.75,16,,,
monster,2023-03-03,549,9821,1,515,39.51,1,3.32,2.634,1,-1.25,-4.75,-4.25,35.5,,,
monster,2023-03-03,549,11935,1,402,36.33,1,3.678,3.412,1,-2.5,1.25,21.25,24.5,,,
monster,2023-03-03,549,12069,1,317,30.14,1,4.819,1.906,1,-1.75,4.25,17,30.75,,,
monster,2023-03-03,549,12527,1,309,29.2,1,0,2.154,1,-1.25,4.25,10.75,11,,,
monster,2023-03-03,549,13260,1,304,25.84,1,2.857,2.56,1,-3.25,-1.5,-17.5,7.25,,,
monster,2023-03-03,549,16996,1,535,37.13,1,3.692,1.89,1,-1.5,4.75,8,17,,,
monster,2023-03-03,549,18095,1,585,42.52,1,2.892,0.6667,1,1.25,3.25,-3,3.75,,,
monster,2023-03-03,549,20435,1,431,32.53,1,1.216,1.565,1,0,-8.75,-16,,,,
monster,2023-03-06,550,2493,1,1224,41.94,-1,10.57,1.008,1,-6.75,-9.5,-42,-73,,,
monster,2023-03-06,550,4839,1,623,31.11,-1,5.553,0.254,1,0.25,4.25,3.25,19.5,,,
monster,2023-03-06,550,5432,1,525,28.43,-1,9.143,0.4528,1,-2.5,3.25,-11,1,,,
monster,2023-03-06,550,6800,1,439,26.11,1,5.731,0.4348,1,-7,-17,-20.25,-21.25,,,
monster,2023-03-06,550,8430,1,467,28.75,-1,5.895,0.962,-1,0.25,-11.5,-12.25,48,,,
monster,2023-03-06,550,11847,1,412,36.84,-1,2.362,3.81,-1,13,26.5,21,41,,,
monster,2023-03-06,550,14917,1,300,26.61,-1,7.778,4.622,-1,-1,-5.5,5.5,15.75,,,
monster,2023-03-06,550,16094,1,503,40.08,-1,12.11,1.36,-1,-7,-3.25,-13.25,2.25,,,
monster,2023-03-06,550,20763,1,1529,144,-1,14.06,0.1235,-1,1,4.5,19.5,,,,
monster,2023-03-06,550,21323,1,979,72.7,-1,13.98,0.3103,-1,-2.25,3.25,8.5,,,,
monster,2023-03-07,551,4620,1,603,26.32,-1,8.041,5.242,-1,-1.25,-28.5,26,-11.25,,,
monster,2023-03-07,551,8695,1,1059,76.1,-1,14.51,1.625,-1,-5,11.25,8.75,-46.5,,,
monster,2023-03-07,551,10354,1,591,43.59,1,12.76,6.066,1,-6,-6,-9,-68.75,,,
monster,2023-03-07,551,11496,1,337,31.77,-1,3.025,2.615,-1,-1.25,-3.5,3.5,54.75,,,
monster,2023-03-07,551,15631,1,628,55.62,-1,9.6,4.333,-1,5,-7.5,-15.5,20.25,,,
monster,2023-03-08,552,7620,1,951,51.45,-1,12.63,5.417,-1,-0.25,-24.5,-75,-11,,,
monster,2023-03-08,552,8440,1,792,52.33,1,13.05,1.977,1,5,8,0,-40.5,,,
monster,2023-03-08,552,10456,1,368,29.78,-1,1.811,0.3462,1,-1.5,0.25,12.25,31,,,
monster,2023-03-08,552,12843,1,535,30.98,-1,24.09,1.542,-1,5.5,0.5,10.75,19,,,
monster,2023-03-08,552,13781,1,618,53.43,-1,8.644,0.4333,-1,0.5,-10.5,3.5,-12.75,,,
monster,2023-03-08,552,16164,1,483,47.9,-1,10.22,0.597,1,1.5,-10,-32,-30.75,,,
monster,2023-03-08,552,17336,1,699,45.71,-1,10.68,0.5905,-1,-1.75,-13.75,-16,13.25,,,
monster,2023-03-08,552,18052,1,393,25.42,-1,6.265,1,1,-4,0.25,-1.25,28,,,
monster,2023-03-08,552,18319,1,701,42.08,-1,14.66,0.7742,-1,-0,-16.5,-3.75,11.5,,,
monster,2023-03-09,553,2378,1,1608,45.61,-1,7.119,0.4242,1,-0.5,14.25,37.5,45.5,,,
monster,2023-03-09,553,5776,1,432,25.06,-1,4.691,1.541,-1,-5,6.5,-10.75,36.25,,,
monster,2023-03-09,553,9191,1,936,59.15,-1,13.94,1.231,-1,6,27,7.25,45.5,,,
monster,2023-03-09,553,12058,1,545,45.73,-1,10.08,4.267,-1,3.75,-9.25,-16,106.8,,,
monster,2023-03-09,553,15614,1,636,56.32,-1,16.19,4.971,-1,14.25,6.5,29.5,26.5,,,
monster,2023-03-09,553,16482,1,624,40.56,-1,15.53,2.075,-1,12,10.25,1,33.5,,,
monster,2023-03-09,553,16617,1,479,43.45,-1,8.421,8.138,-1,2,-10,-16.25,30.5,,,
monster,2023-03-09,553,18420,1,435,30.91,1,12.93,1.871,-1,16.25,20.5,7.5,-53.25,,,
monster,2023-03-09,553,20708,1,697,51.09,-1,9.13,1.254,-1,-3.75,12.75,15.75,,,,
monster,2023-03-09,553,20933,1,605,42.83,-1,9.164,2.114,-1,1.75,36.75,14.25,,,,
monster,2023-03-09,553,21117,1,355,27.97,-1,0.4724,6.667,-1,12.75,2.5,-30.5,,,,
monster,2023-03-09,553,21264,1,408,32.32,1,7.556,6.667,-1,26,40.25,22.5,,,,
monster,2023-03-09,553,21887,1,737,32.61,1,14.4,0.7073,1,-11,-17,-19.75,,,,
monster,2023-03-10,554,3207,1,808,31.7,1,9.754,2.207,-1,-16,-11,33.5,66.75,,,
monster,2023-03-10,554,7489,1,541,29.1,1,6.729,3.627,1,1.5,-8,-65.25,-100.2,,,
monster,2023-03-10,554,8278,1,481,26.53,-1,11.51,4.462,-1,22.75,23,35.5,72.5,,,
monster,2023-03-10,554,9686,1,381,31.32,-1,2.308,5.607,-1,13.5,6.75,3.75,27.75,,,
monster,2023-03-10,554,13628,1,529,41.52,-1,10.7,4.938,-1,-0,4.5,39,44,,,
monster,2023-03-10,554,14394,1,356,29.32,-1,0,3.281,-1,-10.5,9.75,16.75,26.5,,,
monster,2023-03-10,554,14905,1,365,30.57,1,7.887,1.672,-1,9.25,-4.25,-28.5,21.5,,,
monster,2023-03-10,554,15919,1,548,47.31,-1,11.33,0.9231,-1,-1,1,-31,-62.5,,,
monster,2023-03-10,554,16904,1,334,26.13,1,3.818,1.719,1,10.75,-14.75,-37.25,11,,,
monster,2023-03-10,554,17512,1,493,35.24,1,11.67,0.3544,-1,-12,-19.5,-10,7.5,,,
monster,2023-03-10,554,19197,1,450,35.86,1,4.655,1.724,1,0.25,9.75,-6.25,-71.75,,,
monster,2023-03-10,554,20203,1,486,27.64,1,4.651,0.4167,1,-21,-4.75,-30.5,,,,
monster,2023-03-10,554,20611,1,349,25.2,1,20.79,4.453,1,-6.25,-32.25,-33.75,,,,
monster,2023-03-10,554,22353,1,551,33.44,-1,6.64,2.575,-1,3.25,8.25,-5.75,,,,
monster,2023-03-10,554,22784,1,524,31.14,-1,0.8955,0.2,-1,1.75,-12.75,,,,,
monster,2023-03-10,554,23100,1,749,36.4,1,7.729,2.771,1,4.5,11.75,,,,,
monster,2023-03-13,555,13477,1,336,31.75,1,12.21,6.957,1,0,15.5,-29.25,54,,,
monster,2023-03-13,555,15055,1,330,26.16,-1,2.778,9.796,1,9.75,21,12.5,-21.25,,,
monster,2023-03-13,555,18921,1,547,37.88,1,17.44,2.2,1,-17,-15.5,-12.25,-33.25,,,
monster,2023-03-13,555,21083,1,363,28.6,-1,0,2.731,-1,10.5,34.75,38.25,,,,
monster,2023-03-14,556,1200,1,951,26.17,1,7.342,0.5116,1,-4.5,-25,-13.5,33.75,,,
monster,2023-03-14,556,11625,1,553,40.91,-1,12.93,1.886,-1,0.5,-14,3.25,29.25,,,
monster,2023-03-14,556,13231,1,318,26.5,-1,10.99,2.185,-1,7,20.25,50.75,102,,,
monster,2023-03-14,556,14324,1,470,33.75,1,3.636,3.356,1,4,-3.25,8.25,-31.75,,,
monster,2023-03-14,556,17261,1,471,27.87,-1,6,1.133,-1,6,10.5,-34.25,41.5,,,
monster,2023-03-14,556,20661,1,695,47.49,-1,8.976,5.605,-1,-9,0.25,-21.25,,,,
monster,2023-03-14,556,21028,1,852,56.27,1,9.362,1.543,1,14,2.25,27,,,,
monster,2023-03-14,556,21270,1,333,26.38,-1,9.531,2.269,1,7.25,-0.25,-46.5,,,,
monster,2023-03-14,556,22590,1,429,25.77,1,11.08,2.733,1,6,8.5,83.25,,,,
monster,2023-03-15,557,2173,1,1054,30.95,1,9.756,0.7845,1,21.75,13.5,-41.5,-6.5,,,
monster,2023-03-15,557,4054,1,751,32.89,1,8.1,2.902,-1,16.25,8,-20,59.5,,,
monster,2023-03-15,557,5186,1,591,33.3,1,11.96,1.629,1,4.25,35.75,36.5,80.25,,,
monster,2023-03-15,557,7984,1,487,27.41,1,11.25,3.373,1,-4,5,-12.75,-69.75,,,
monster,2023-03-15,557,8415,1,518,27.71,-1,15.54,0.8929,1,-7,9,18.5,57.5,,,
monster,2023-03-15,557,8821,1,425,25.81,-1,8.769,2.762,-1,-5.75,2,49.5,49.25,,,
monster,2023-03-15,557,10271,1,334,26.76,-1,3.902,1.69,1,0.5,9.5,-18.25,-42.25,,,
monster,2023-03-15,557,12140,1,433,34.48,-1,11.52,0.9189,1,11.25,18.25,5.25,-19.5,,,
monster,2023-03-15,557,12456,1,331,27.08,-1,5.714,2.985,-1,4.75,2.5,-19.5,-82.25,,,
monster,2023-03-15,557,13443,1,398,33.42,1,16.71,3.812,1,-9,17,16.75,14.5,,,
monster,2023-03-15,557,16150,1,350,33.68,-1,10.08,4.157,1,7.75,24.5,18.25,-74.5,,,
monster,2023-03-15,557,17783,1,498,42.14,1,18.17,6.13,1,8.25,33.75,51.5,58.25,,,
monster,2023-03-15,557,17956,1,522,32.01,1,22.53,6.265,1,3.75,0.5,10.5,21,,,
monster,2023-03-15,557,20510,1,489,30.87,-1,14.44,2.4,-1,-0,-4,-27.25,,,,
monster,2023-03-15,557,21177,1,406,26.15,1,14.14,0.2121,1,-7,-3.25,0,,,,
